Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
36:05.8,3908
36:06.0,3668
36:06.2,3439
36:06.4,3202
36:06.6,2980
36:06.8,2748
36:07.0,2500
36:07.2,2257
36:07.4,2027
36:07.6,1794
36:07.8,1582
36:08.0,1367
36:08.2,1150
36:08.4,915
36:08.6,694
36:08.8,497
36:09.0,294
36:09.2,125
36:09.4,64
36:09.6,64
36:09.8,64
36:10.0,64
36:10.2,64
36:10.4,64
36:10.6,64
36:10.8,64
36:11.0,64
36:11.2,64
36:11.4,64
36:11.6,64
36:11.8,64
36:12.0,64
36:12.2,64
36:12.4,64
36:12.6,64
36:12.8,64
36:13.0,64
36:13.2,285
36:13.4,514
36:13.6,752
36:13.8,1016
36:14.0,1282
36:14.2,1536
36:14.4,1788
36:14.6,2033
36:14.8,2290
36:15.0,2558
36:15.2,2801
36:15.4,3039
36:15.6,3261
36:15.8,3482
36:16.0,3720
36:16.2,3961
36:16.4,4196
36:16.6,4426
36:16.8,4653
36:17.0,4875
36:17.2,5106
36:17.4,5350
36:17.6,5584
36:17.8,5814
36:18.0,6042
36:18.2,6268
36:18.4,6495
36:18.6,6744
36:18.8,6981
36:19.0,7211
36:19.2,7444
36:19.4,7673
36:19.6,7910
36:19.8,8159
36:20.0,8408
36:20.2,8652
36:20.4,8895
36:20.6,9139
36:20.8,9395
36:21.0,9655
36:21.2,9912
36:21.4,10170
36:21.6,10410
36:21.8,10652
36:22.0,10905
36:22.2,11169
36:22.4,11416
36:22.6,11656
36:22.8,11885
36:23.0,12109
36:23.2,12115
36:23.4,12115
36:23.6,12115
36:23.8,12115
36:24.0,12115
36:24.2,12115
36:24.4,12115
36:24.6,12115
36:24.8,12115
36:25.0,12115
36:25.2,12115
36:25.4,12115
36:25.6,12115
36:25.8,12115
36:26.0,12115
36:26.2,12115
36:26.4,12115
36:26.6,12115
36:26.8,12115
36:27.0,12115
36:27.2,12115
36:27.4,11894
36:27.6,11654
36:27.8,11413
36:28.0,11154
36:28.2,10893
36:28.4,10641
36:28.6,10393
36:28.8,10152
36:29.0,9909
36:29.2,9662
36:29.4,9430
36:29.6,9204
36:29.8,8972
36:30.0,8750
36:30.2,8522
36:30.4,8286
36:30.6,8043
36:30.8,7821
36:31.0,7589
36:31.2,7364
36:31.4,7135
36:31.6,6905
36:31.8,6662
36:32.0,6430
36:32.2,6200
36:32.4,5962
36:32.5,5746
36:32.7,5508
36:32.9,5261
36:33.1,5028
36:33.3,4793
36:33.5,4568
36:33.7,4348
36:33.9,4112
36:34.1,3878
36:34.3,3637
36:34.5,3408
36:34.7,3180
36:34.9,2952
36:35.1,2724
36:35.3,2478
36:35.5,2235
36:35.7,2005
36:35.9,1774
36:36.1,1562
36:36.3,1348
36:36.5,1126
36:36.7,892
36:36.9,680
36:37.1,472
36:37.3,283
36:37.5,109
36:37.7,65
36:37.9,65
36:38.1,65
36:38.3,65
36:38.5,65
36:38.7,65
36:38.9,65
36:39.1,65
36:39.3,65
36:39.5,65
36:39.7,65
36:39.9,65
36:40.1,65
36:40.3,65
36:40.5,65
36:40.7,65
36:40.9,65
36:41.1,65
36:41.3,65
36:41.5,298
36:41.7,527
36:41.9,775
36:42.1,1031
36:42.3,1296
36:42.5,1548
36:42.7,1799
36:42.9,2041
36:43.1,2302
36:43.3,2564
36:43.5,2802
36:43.7,3042
36:43.9,3266
36:44.1,3484
36:44.3,3721
36:44.5,3966
36:44.7,4197
36:44.9,4430
36:45.1,4652
36:45.3,4874
36:45.5,5105
36:45.7,5348
36:45.9,5587
36:46.1,5817
36:46.3,6046
36:46.5,6273
36:46.7,6503
36:46.9,6751
36:47.1,6991
36:47.3,7224
36:47.5,7463
36:47.7,7689
36:47.9,7928
36:48.1,8180
36:48.3,8428
36:48.5,8672
36:48.7,8918
36:48.9,9161
36:49.1,9418
36:49.3,9682
36:49.5,9939
36:49.7,10192
36:49.9,10432
36:50.1,10674
36:50.3,10930
36:50.5,11195
36:50.7,11436
36:50.9,11674
36:51.1,11904
36:51.3,12121
36:51.5,12158
36:51.7,12158
36:51.9,12158
36:52.1,12158
36:52.3,12158
36:52.5,12158
36:52.7,12158
36:52.9,12158
36:53.1,12158
36:53.3,12158
36:53.5,12158
36:53.7,12158
36:53.9,12158
36:54.1,12158
36:54.3,12158
36:54.5,12158
36:54.7,12158
36:54.9,12158
36:55.1,12158
36:55.3,12158
36:55.5,12158
36:55.7,11928
36:55.9,11694
36:56.1,11453
36:56.3,11208
36:56.5,10954
36:56.7,10706
36:56.9,10461
36:57.1,10224
36:57.3,9991
36:57.5,9752
36:57.7,9520
36:57.9,9289
36:58.1,9073
36:58.3,8852
36:58.5,8641
36:58.7,8413
36:58.9,8178
36:59.1,7949
36:59.3,7729
36:59.5,7504
36:59.7,7288
36:59.9,7066
37:00.1,6830
37:00.3,6592
37:00.5,6370
37:00.7,6144
37:00.9,5922
37:01.1,5700
37:01.3,5471
37:01.5,5231
37:01.7,5002
37:01.9,4778
37:02.1,4553
37:02.3,4343
37:02.5,4116
37:02.7,3881
37:02.9,3643
37:03.1,3424
37:03.3,3199
37:03.5,2984
37:03.7,2764
37:03.9,2524
37:04.1,2285
37:04.3,2058
37:04.5,1832
37:04.7,1620
37:04.9,1417
37:05.1,1201
37:05.3,981
37:05.5,757
37:05.7,562
37:05.9,355
37:06.1,233
37:06.3,234
37:06.5,234
37:06.7,234
37:06.9,234
37:07.1,234
37:07.3,234
37:07.5,234
37:07.7,234
37:07.9,234
37:08.1,234
37:08.3,234
37:08.5,234
37:08.7,234
37:08.9,234
37:09.1,234
37:09.3,234
37:09.5,234
37:09.7,234
37:09.9,490
37:10.1,718
37:10.3,981
37:10.5,1234
37:10.7,1484
37:10.9,1733
37:11.1,1985
37:11.3,2239
37:11.5,2502
37:11.7,2757
37:11.9,2997
37:12.1,3224
37:12.3,3444
37:12.5,3676
37:12.7,3920
37:12.9,4157
37:13.1,4384
37:13.3,4611
37:13.5,4831
37:13.7,5065
37:13.9,5308
37:14.1,5540
37:14.3,5770
37:14.5,6006
37:14.7,6229
37:14.9,6464
37:15.1,6705
37:15.3,6952
37:15.5,7182
37:15.7,7418
37:15.9,7650
37:16.1,7886
37:16.3,8132
37:16.5,8385
37:16.7,8626
37:16.9,8874
37:17.1,9114
37:17.3,9369
37:17.5,9624
37:17.7,9882
37:17.9,10132
37:18.1,10374
37:18.3,10618
37:18.5,10867
37:18.7,11125
37:18.9,11381
37:19.1,11621
37:19.3,11846
37:19.5,12070
37:19.7,12298
37:19.9,12317
37:20.1,12317
37:20.3,12317
37:20.5,12317
37:20.7,12317
37:20.9,12317
37:21.1,12317
37:21.3,12317
37:21.5,12317
37:21.7,12317
37:21.9,12317
37:22.1,12317
37:22.3,12317
37:22.5,12317
37:22.7,12317
37:22.9,12317
37:23.1,12317
37:23.3,12317
37:23.5,12317
37:23.7,12317
37:23.9,12319
37:24.1,12065
37:24.3,11826
37:24.5,11584
37:24.7,11329
37:24.9,11075
37:25.1,10815
37:25.3,10564
37:25.5,10321
37:25.7,10095
37:25.9,9857
37:26.1,9618
37:26.3,9386
37:26.5,9162
37:26.7,8936
37:26.9,8708
37:27.1,8484
37:27.3,8246
37:27.5,8010
37:27.7,7786
37:27.9,7557
37:28.1,7332
37:28.3,7102
37:28.5,6868
37:28.7,6630
37:28.9,6392
37:29.1,6164
37:29.3,5939
37:29.5,5708
37:29.7,5477
37:29.9,5234
37:30.1,5000
37:30.3,4768
37:30.5,4538
37:30.7,4321
37:30.9,4087
37:31.1,3846
37:31.3,3608
37:31.5,3378
37:31.7,3154
37:31.9,2933
37:32.1,2699
37:32.3,2449
37:32.5,2213
37:32.7,1983
37:32.9,1750
37:33.1,1540
37:33.3,1333
37:33.5,1109
37:33.7,883
37:33.9,668
37:34.1,461
37:34.3,395
37:34.5,395
37:34.7,395
37:34.9,395
37:35.1,395
37:35.3,395
37:35.5,395
37:35.7,395
37:35.9,395
37:36.1,395
37:36.3,395
37:36.5,395
37:36.7,395
37:36.9,395
37:37.1,395
37:37.3,395
37:37.5,395
37:37.7,395
37:37.9,395
37:38.1,398
37:38.3,667
37:38.5,913
37:38.7,1177
37:38.9,1424
37:39.1,1677
37:39.3,1929
37:39.5,2188
37:39.7,2450
37:39.9,2716
37:40.1,2965
37:40.3,3188
37:40.5,3412
37:40.7,3639
37:40.9,3882
37:41.1,4119
37:41.3,4346
37:41.5,4580
37:41.7,4798
37:41.9,5029
37:42.1,5265
37:42.3,5508
37:42.5,5740
37:42.7,5967
37:42.9,6193
37:43.1,6418
37:43.3,6661
37:43.5,6903
37:43.7,7138
37:43.9,7372
37:44.1,7604
37:44.3,7832
37:44.5,8082
37:44.7,8335
37:44.9,8578
37:45.1,8828
37:45.3,9068
37:45.5,9313
37:45.7,9572
37:45.9,9836
37:46.1,10089
37:46.3,10337
37:46.5,10577
37:46.7,10825
37:46.9,11087
37:47.1,11340
37:47.3,11578
37:47.5,11810
37:47.7,12042
37:47.9,12263
37:48.1,12470
37:48.2,12464
37:48.4,12464
37:48.6,12464
37:48.8,12464
37:49.0,12464
37:49.2,12464
37:49.4,12464
37:49.6,12464
37:49.8,12464
37:50.0,12464
37:50.2,12464
37:50.4,12464
37:50.6,12464
37:50.8,12464
37:51.0,12464
37:51.2,12464
37:51.4,12464
37:51.6,12464
37:51.8,12464
37:52.0,12464
37:52.2,12456
37:52.4,12194
37:52.6,11954
37:52.8,11712
37:53.0,11466
37:53.2,11215
37:53.4,10950
37:53.6,10705
37:53.8,10456
37:54.0,10226
37:54.2,10000
37:54.4,9766
37:54.6,9531
37:54.8,9305
37:55.0,9080
37:55.2,8853
37:55.4,8637
37:55.6,8403
37:55.8,8164
37:56.0,7933
37:56.2,7706
37:56.4,7482
37:56.6,7260
37:56.8,7026
37:57.0,6791
37:57.2,6553
37:57.4,6324
37:57.6,6090
37:57.8,5869
37:58.0,5639
37:58.2,5400
37:58.4,5155
37:58.6,4927
37:58.8,4693
37:59.0,4470
37:59.2,4241
37:59.4,4008
37:59.6,3769
37:59.8,3538
38:00.0,3309
38:00.2,3081
38:00.4,2862
38:00.6,2620
38:00.8,2379
38:01.0,2142
38:01.2,1912
38:01.4,1692
38:01.6,1484
38:01.8,1266
38:02.0,1036
38:02.2,820
38:02.4,612
38:02.6,406
38:02.8,381
38:03.0,381
38:03.2,381
38:03.4,381
38:03.6,381
38:03.8,381
38:04.0,381
38:04.2,381
38:04.4,381
38:04.6,381
38:04.8,381
38:05.0,381
38:05.2,381
38:05.4,381
38:05.6,381
38:05.8,381
38:06.0,381
38:06.2,381
38:06.4,400
38:06.6,670
38:06.8,916
38:07.0,1178
38:07.2,1429
38:07.4,1678
38:07.6,1931
38:07.8,2186
38:08.0,2455
38:08.2,2716
38:08.4,2962
38:08.6,3190
38:08.8,3415
38:09.0,3642
38:09.2,3885
38:09.4,4128
38:09.6,4352
38:09.8,4581
38:10.0,4802
38:10.2,5029
38:10.4,5267
38:10.6,5509
38:10.8,5737
38:11.0,5966
38:11.2,6192
38:11.4,6418
38:11.6,6662
38:11.8,6905
38:12.0,7141
38:12.2,7375
38:12.4,7605
38:12.6,7834
38:12.8,8082
38:13.0,8332
38:13.2,8577
38:13.4,8825
38:13.6,9064
38:13.8,9312
38:14.0,9573
38:14.2,9836
38:14.4,10088
38:14.6,10335
38:14.8,10576
38:15.0,10824
38:15.2,11087
38:15.4,11341
38:15.6,11578
38:15.8,11809
38:16.0,12041
38:16.2,12262
38:16.4,12506
38:16.6,12500
38:16.8,12500
38:17.0,12500
38:17.2,12500
38:17.4,12500
38:17.6,12500
38:17.8,12500
38:18.0,12500
38:18.2,12500
38:18.4,12500
38:18.6,12500
38:18.8,12500
38:19.0,12500
38:19.2,12500
38:19.4,12500
38:19.6,12500
38:19.8,12500
38:20.0,12500
38:20.2,12500
38:20.4,12500
38:20.6,12472
38:20.8,12216
38:21.0,11981
38:21.2,11743
38:21.4,11516
38:21.6,11264
38:21.8,11002
38:22.0,10759
38:22.2,10513
38:22.4,10283
38:22.6,10070
38:22.8,9845
38:23.0,9613
38:23.2,9387
38:23.4,9170
38:23.6,8949
38:23.8,8728
38:24.0,8513
38:24.2,8279
38:24.4,8047
38:24.6,7827
38:24.8,7602
38:25.0,7384
38:25.2,7161
38:25.4,6935
38:25.6,6698
38:25.8,6472
38:26.0,6250
38:26.2,6023
38:26.4,5806
38:26.6,5577
38:26.8,5339
38:27.0,5106
38:27.2,4884
38:27.4,4654
38:27.6,4441
38:27.8,4218
38:28.0,3990
38:28.2,3755
38:28.4,3528
38:28.6,3304
38:28.8,3080
38:29.0,2870
38:29.2,2637
38:29.4,2394
38:29.6,2164
38:29.8,1938
38:30.0,1720
38:30.2,1512
38:30.4,1301
38:30.6,1079
38:30.8,860
38:31.0,652
38:31.2,571
38:31.4,571
38:31.6,571
38:31.8,571
38:32.0,571
38:32.2,571
38:32.4,571
38:32.6,571
38:32.8,571
38:33.0,571
38:33.2,571
38:33.4,571
38:33.6,571
38:33.8,571
38:34.0,571
38:34.2,571
38:34.4,571
38:34.6,571
38:34.8,605
38:35.0,870
38:35.2,1126
38:35.4,1376
38:35.6,1627
38:35.8,1870
38:36.0,2123
38:36.2,2387
38:36.4,2646
38:36.6,2896
38:36.8,3138
38:37.0,3361
38:37.2,3587
38:37.4,3830
38:37.6,4068
38:37.8,4296
38:38.0,4522
38:38.2,4743
38:38.4,4962
38:38.6,5201
38:38.8,5444
38:39.0,5674
38:39.2,5906
38:39.4,6139
38:39.6,6357
38:39.8,6597
38:40.0,6842
38:40.2,7081
38:40.4,7313
38:40.6,7547
38:40.8,7779
38:41.0,8023
38:41.2,8276
38:41.4,8520
38:41.6,8769
38:41.8,9009
38:42.0,9252
38:42.2,9508
38:42.4,9769
38:42.6,10021
38:42.8,10273
38:43.0,10512
38:43.2,10754
38:43.4,11009
38:43.6,11264
38:43.8,11508
38:44.0,11739
38:44.2,11967
38:44.4,12185
38:44.6,12425
38:44.8,12661
38:45.0,12667
38:45.2,12667
38:45.4,12667
38:45.6,12667
38:45.8,12667
38:46.0,12667
38:46.2,12667
38:46.4,12667
38:46.6,12667
38:46.8,12667
38:47.0,12667
38:47.2,12667
38:47.4,12667
38:47.6,12667
38:47.8,12667
38:48.0,12667
38:48.2,12667
38:48.4,12667
38:48.6,12667
38:48.8,12667
38:49.0,12667
38:49.2,12452
38:49.4,12207
38:49.6,11963
38:49.8,11717
38:50.0,11474
38:50.2,11221
38:50.4,10956
38:50.6,10714
38:50.8,10472
38:51.0,10244
38:51.2,10017
38:51.4,9789
38:51.6,9553
38:51.8,9322
38:52.0,9101
38:52.2,8874
38:52.4,8655
38:52.6,8421
38:52.8,8185
38:53.0,7943
38:53.2,7722
38:53.4,7495
38:53.6,7268
38:53.8,7038
38:54.0,6801
38:54.2,6559
38:54.4,6334
38:54.6,6101
38:54.8,5876
38:55.0,5648
38:55.2,5407
38:55.4,5161
38:55.6,4934
38:55.8,4699
38:56.0,4476
38:56.2,4246
38:56.4,4019
38:56.6,3778
38:56.8,3549
38:57.0,3318
38:57.2,3094
38:57.4,2880
38:57.6,2642
38:57.8,2400
38:58.0,2163
38:58.2,1934
38:58.4,1713
38:58.6,1504
38:58.8,1285
38:59.0,1064
38:59.2,840
38:59.4,632
38:59.6,592
38:59.8,592
39:00.0,592
39:00.2,592
39:00.4,592
39:00.6,592
39:00.8,592
39:01.0,592
39:01.2,592
39:01.4,592
39:01.6,592
39:01.8,592
39:02.0,592
39:02.2,592
39:02.4,592
39:02.6,592
39:02.8,592
39:03.0,592
39:03.1,592
39:03.3,814
39:03.5,1062
39:03.7,1317
39:03.9,1566
39:04.1,1809
39:04.3,2063
39:04.5,2329
39:04.7,2597
39:04.9,2856
39:05.1,3097
39:05.3,3322
39:05.5,3546
39:05.7,3788
39:05.9,4028
39:06.1,4255
39:06.3,4482
39:06.5,4701
39:06.7,4918
39:06.9,5152
39:07.1,5392
39:07.3,5626
39:07.5,5859
39:07.7,6084
39:07.9,6313
39:08.1,6553
39:08.3,6804
39:08.5,7042
39:08.7,7278
39:08.9,7511
39:09.1,7744
39:09.3,7985
39:09.5,8237
39:09.7,8485
39:09.9,8725
39:10.1,8964
39:10.3,9204
39:10.5,9459
39:10.7,9717
39:10.9,9967
39:11.1,10217
39:11.3,10458
39:11.5,10697
39:11.7,10946
39:11.9,11206
39:12.1,11451
39:12.3,11690
39:12.5,11914
39:12.7,12133
39:12.9,12368
39:13.1,12609
39:13.3,12684
39:13.5,12684
39:13.7,12684
39:13.9,12684
39:14.1,12684
39:14.3,12684
39:14.5,12684
39:14.7,12684
39:14.9,12684
39:15.1,12684
39:15.3,12684
39:15.5,12684
39:15.7,12684
39:15.9,12684
39:16.1,12684
39:16.3,12684
39:16.5,12684
39:16.7,12684
39:16.9,12684
39:17.1,12684
39:17.3,12684
39:17.5,12452
39:17.7,12209
39:17.9,11955
39:18.1,11716
39:18.3,11466
39:18.5,11211
39:18.7,10947
39:18.9,10705
39:19.1,10460
39:19.3,10232
39:19.5,10009
39:19.7,9776
39:19.9,9539
39:20.1,9310
39:20.3,9085
39:20.5,8857
39:20.7,8642
39:20.9,8409
39:21.1,8168
39:21.3,7935
39:21.5,7708
39:21.7,7478
39:21.9,7254
39:22.1,7027
39:22.3,6788
39:22.5,6546
39:22.7,6319
39:22.9,6085
39:23.1,5864
39:23.3,5636
39:23.5,5390
39:23.7,5152
39:23.9,4921
39:24.1,4686
39:24.3,4464
39:24.5,4237
39:24.7,4003
39:24.9,3765
39:25.1,3532
39:25.3,3308
39:25.5,3082
39:25.7,2866
39:25.9,2629
39:26.1,2382
39:26.3,2147
39:26.5,1918
39:26.7,1698
39:26.9,1490
39:27.1,1272
39:27.3,1049
39:27.5,832
39:27.7,625
39:27.9,591
39:28.1,591
39:28.3,591
39:28.5,591
39:28.7,591
39:28.9,591
39:29.1,591
39:29.3,591
39:29.5,591
39:29.7,591
39:29.9,591
39:30.1,591
39:30.3,591
39:30.5,591
39:30.7,591
39:30.9,591
39:31.1,591
39:31.3,591
39:31.5,591
39:31.7,829
39:31.9,1085
39:32.1,1329
39:32.3,1581
39:32.5,1832
39:32.7,2081
39:32.9,2346
39:33.1,2618
39:33.3,2869
39:33.5,3114
39:33.7,3341
39:33.9,3565
39:34.1,3808
39:34.3,4049
39:34.5,4278
39:34.7,4507
39:34.9,4724
39:35.1,4944
39:35.3,5185
39:35.5,5431
39:35.7,5661
39:35.9,5900
39:36.1,6133
39:36.3,6356
39:36.5,6604
39:36.7,6850
39:36.9,7094
39:37.1,7330
39:37.3,7563
39:37.5,7797
39:37.7,8044
39:37.9,8298
39:38.1,8544
39:38.3,8790
39:38.5,9030
39:38.7,9274
39:38.9,9537
39:39.1,9797
39:39.3,10045
39:39.5,10293
39:39.7,10532
39:39.9,10777
39:40.1,11033
39:40.3,11290
39:40.5,11525
39:40.7,11760
39:40.9,11985
39:41.1,12206
39:41.3,12447
39:41.5,12682
39:41.7,12688
39:41.9,12688
39:42.1,12688
39:42.3,12688
39:42.5,12688
39:42.7,12688
39:42.9,12688
39:43.1,12688
39:43.3,12688
39:43.5,12688
39:43.7,12688
39:43.9,12688
39:44.1,12688
39:44.3,12688
39:44.5,12688
39:44.7,12688
39:44.9,12688
39:45.1,12688
39:45.3,12688
39:45.5,12688
39:45.7,12688
39:45.9,12446
39:46.1,12207
39:46.3,11970
39:46.5,11728
39:46.7,11489
39:46.9,11242
39:47.1,10981
39:47.3,10740
39:47.5,10502
39:47.7,10272
39:47.9,10061
39:48.1,9837
39:48.3,9601
39:48.5,9376
39:48.7,9159
39:48.9,8941
39:49.1,8720
39:49.3,8502
39:49.5,8269
39:49.7,8036
39:49.9,7818
39:50.1,7591
39:50.3,7372
39:50.5,7151
39:50.7,6928
39:50.9,6690
39:51.1,6463
39:51.3,6240
39:51.5,6018
39:51.7,5800
39:51.9,5572
39:52.1,5328
39:52.3,5099
39:52.5,4877
39:52.7,4646
39:52.9,4436
39:53.1,4211
39:53.3,3986
39:53.5,3751
39:53.7,3526
39:53.9,3305
39:54.1,3085
39:54.3,2877
39:54.5,2645
39:54.7,2405
39:54.9,2173
39:55.1,1950
39:55.3,1732
39:55.5,1526
39:55.7,1320
39:55.9,1104
39:56.1,879
39:56.3,677
39:56.5,648
39:56.7,648
39:56.9,648
39:57.1,648
39:57.3,648
39:57.5,648
39:57.7,648
39:57.9,648
39:58.1,648
39:58.3,648
39:58.5,648
39:58.7,648
39:58.9,648
39:59.1,648
39:59.3,648
39:59.5,648
39:59.7,648
39:59.9,647
40:00.1,898
40:00.3,1152
40:00.5,1401
40:00.7,1643
40:00.9,1890
40:01.1,2143
40:01.3,2407
40:01.5,2668
40:01.7,2918
40:01.9,3158
40:02.1,3385
40:02.3,3611
40:02.5,3855
40:02.7,4091
40:02.9,4315
40:03.1,4541
40:03.3,4764
40:03.5,4983
40:03.7,5222
40:03.9,5464
40:04.1,5698
40:04.3,5931
40:04.5,6162
40:04.7,6388
40:04.9,6632
40:05.1,6881
40:05.3,7120
40:05.5,7360
40:05.7,7592
40:05.9,7824
40:06.1,8072
40:06.3,8324
40:06.5,8570
40:06.7,8817
40:06.9,9055
40:07.1,9297
40:07.3,9556
40:07.5,9816
40:07.7,10062
40:07.9,10308
40:08.1,10549
40:08.3,10796
40:08.5,11044
40:08.7,11298
40:08.9,11535
40:09.1,11768
40:09.3,11995
40:09.5,12221
40:09.7,12459
40:09.9,12695
40:10.1,12761
40:10.3,12761
40:10.5,12761
40:10.7,12761
40:10.9,12761
40:11.1,12761
40:11.3,12761
40:11.5,12761
40:11.7,12761
40:11.9,12761
40:12.1,12761
40:12.3,12761
40:12.5,12761
40:12.7,12761
40:12.9,12761
40:13.1,12761
40:13.3,12761
40:13.5,12761
40:13.7,12761
40:13.9,12761
40:14.1,12758
40:14.3,12498
40:14.5,12251
40:14.7,12004
40:14.9,11758
40:15.1,11517
40:15.3,11262
40:15.5,10994
40:15.7,10754
40:15.9,10513
40:16.1,10277
40:16.3,10062
40:16.5,9830
40:16.7,9591
40:16.9,9360
40:17.1,9139
40:17.3,8912
40:17.5,8689
40:17.7,8455
40:17.9,8225
40:18.1,7986
40:18.3,7763
40:18.5,7533
40:18.7,7308
40:18.9,7081
40:19.1,6845
40:19.3,6605
40:19.5,6378
40:19.7,6144
40:19.9,5921
40:20.1,5685
40:20.3,5452
40:20.5,5203
40:20.6,4980
40:20.8,4748
40:21.0,4521
40:21.2,4304
40:21.4,4071
40:21.6,3829
40:21.8,3599
40:22.0,3370
40:22.2,3149
40:22.4,2932
40:22.6,2694
40:22.8,2458
40:23.0,2216
40:23.2,1988
40:23.4,1762
40:23.6,1551
40:23.8,1344
40:24.0,1121
40:24.2,900
40:24.4,684
40:24.6,689
40:24.8,689
40:25.0,689
40:25.2,689
40:25.4,689
40:25.6,689
40:25.8,689
40:26.0,689
40:26.2,689
40:26.4,689
40:26.6,689
40:26.8,689
40:27.0,689
40:27.2,689
40:27.4,689
40:27.6,689
40:27.8,689
40:28.0,689
40:28.2,694
40:28.4,965
40:28.6,1216
40:28.8,1458
40:29.0,1709
40:29.2,1960
40:29.4,2213
40:29.6,2483
40:29.8,2742
40:30.0,2993
40:30.2,3232
40:30.4,3454
40:30.6,3685
40:30.8,3927
40:31.0,4159
40:31.2,4383
40:31.4,4607
40:31.6,4828
40:31.8,5052
40:32.0,5296
40:32.2,5531
40:32.4,5760
40:32.6,5997
40:32.8,6223
40:33.0,6458
40:33.2,6702
40:33.4,6953
40:33.6,7187
40:33.8,7423
40:34.0,7657
40:34.2,7896
40:34.4,8143
40:34.6,8397
40:34.8,8640
40:35.0,8879
40:35.2,9121
40:35.4,9380
40:35.6,9634
40:35.8,9893
40:36.0,10141
40:36.2,10383
40:36.4,10624
40:36.6,10873
40:36.8,11131
40:37.0,11384
40:37.2,11621
40:37.4,11848
40:37.6,12072
40:37.8,12299
40:38.0,12544
40:38.2,12774
40:38.4,12789
40:38.6,12789
40:38.8,12789
40:39.0,12789
40:39.2,12789
40:39.4,12789
40:39.6,12789
40:39.8,12789
40:40.0,12789
40:40.2,12789
40:40.4,12789
40:40.6,12789
40:40.8,12789
40:41.0,12789
40:41.2,12789
40:41.4,12789
40:41.6,12789
40:41.8,12789
40:42.0,12789
