Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
27:39.8,11284
27:40.0,11284
27:40.2,11284
27:40.4,11284
27:40.6,11284
27:40.8,11179
27:41.0,10970
27:41.2,10711
27:41.4,10442
27:41.6,10195
27:41.8,9930
27:42.0,9658
27:42.2,9399
27:42.4,9139
27:42.6,8901
27:42.8,8673
27:43.0,8432
27:43.2,8179
27:43.4,7935
27:43.6,7692
27:43.8,7456
27:44.0,7228
27:44.2,6984
27:44.4,6728
27:44.6,6482
27:44.8,6240
27:45.0,6006
27:45.2,5773
27:45.4,5524
27:45.6,5262
27:45.8,5022
27:46.0,4775
27:46.2,4535
27:46.4,4311
27:46.6,4067
27:46.8,3814
27:47.0,3566
27:47.2,3327
27:47.4,3092
27:47.6,2866
27:47.8,2616
27:48.0,2361
27:48.2,2112
27:48.4,1864
27:48.6,1624
27:48.8,1407
27:49.0,1175
27:49.2,933
27:49.4,698
27:49.6,470
27:49.8,255
27:50.0,66
27:50.2,-86
27:50.4,-86
27:50.6,-86
27:50.8,-86
27:51.0,-86
27:51.2,-86
27:51.4,-86
27:51.6,-86
27:51.8,-86
27:52.0,-86
27:52.2,-86
27:52.4,-86
27:52.6,-86
27:52.8,-86
27:53.0,82
27:53.2,271
27:53.4,486
27:53.6,740
27:53.8,1022
27:54.0,1307
27:54.2,1575
27:54.4,1820
27:54.6,2067
27:54.8,2344
27:55.0,2619
27:55.2,2880
27:55.4,3106
27:55.6,3319
27:55.8,3549
27:56.0,3808
27:56.2,4075
27:56.4,4338
27:56.6,4563
27:56.8,4778
27:57.0,5013
27:57.2,5276
27:57.4,5550
27:57.6,5814
27:57.8,6039
27:58.0,6267
27:58.2,6521
27:58.4,6792
27:58.6,7071
27:58.8,7328
27:59.0,7557
27:59.2,7797
27:59.4,8062
27:59.6,8340
27:59.8,8622
28:00.0,8869
28:00.2,9108
28:00.4,9370
28:00.6,9652
28:00.8,9943
28:01.0,10207
28:01.2,10444
28:01.4,10690
28:01.6,10964
28:01.8,11242
28:02.0,11326
28:02.2,11326
28:02.4,11326
28:02.6,11326
28:02.8,11326
28:03.0,11326
28:03.2,11326
28:03.4,11326
28:03.6,11326
28:03.8,11326
28:04.0,11326
28:04.2,11326
28:04.4,11326
28:04.6,11326
28:04.8,11326
28:05.0,11326
28:05.2,11122
28:05.4,10929
28:05.6,10670
28:05.8,10409
28:06.0,10167
28:06.2,9905
28:06.3,9639
28:06.5,9389
28:06.7,9134
28:06.9,8903
28:07.1,8684
28:07.3,8448
28:07.5,8203
28:07.7,7967
28:07.9,7729
28:08.1,7495
28:08.3,7273
28:08.5,7038
28:08.7,6793
28:08.9,6555
28:09.1,6314
28:09.3,6080
28:09.5,5855
28:09.7,5622
28:09.9,5370
28:10.1,5131
28:10.3,4887
28:10.5,4650
28:10.7,4428
28:10.9,4204
28:11.1,3961
28:11.3,3719
28:11.5,3481
28:11.7,3246
28:11.9,3022
28:12.1,2794
28:12.3,2551
28:12.5,2301
28:12.7,2059
28:12.9,1818
28:13.1,1590
28:13.3,1375
28:13.5,1146
28:13.7,915
28:13.9,693
28:14.1,470
28:14.3,259
28:14.5,77
28:14.7,-13
28:14.9,-13
28:15.1,-13
28:15.3,-13
28:15.5,-13
28:15.7,-13
28:15.9,-13
28:16.1,-13
28:16.3,-13
28:16.5,-13
28:16.7,-13
28:16.9,-13
28:17.1,-12
28:17.3,239
28:17.5,413
28:17.7,651
28:17.9,933
28:18.1,1222
28:18.3,1495
28:18.5,1750
28:18.7,1995
28:18.9,2270
28:19.1,2552
28:19.3,2818
28:19.5,3051
28:19.7,3268
28:19.9,3499
28:20.1,3759
28:20.3,4027
28:20.5,4291
28:20.7,4523
28:20.9,4742
28:21.1,4972
28:21.3,5235
28:21.5,5512
28:21.7,5776
28:21.9,6008
28:22.1,6235
28:22.3,6487
28:22.5,6754
28:22.7,7037
28:22.9,7300
28:23.1,7531
28:23.3,7767
28:23.5,8034
28:23.7,8306
28:23.9,8591
28:24.1,8842
28:24.3,9083
28:24.5,9340
28:24.7,9624
28:24.9,9915
28:25.1,10182
28:25.3,10424
28:25.5,10665
28:25.7,10935
28:25.9,11214
28:26.1,11419
28:26.3,11419
28:26.5,11419
28:26.7,11419
28:26.9,11419
28:27.1,11419
28:27.3,11419
28:27.5,11419
28:27.7,11419
28:27.9,11419
28:28.1,11419
28:28.3,11419
28:28.5,11419
28:28.7,11419
28:28.9,11419
28:29.1,11419
28:29.3,11385
28:29.5,11128
28:29.7,10933
28:29.9,10670
28:30.1,10414
28:30.3,10166
28:30.5,9908
28:30.7,9642
28:30.9,9391
28:31.1,9142
28:31.3,8909
28:31.5,8691
28:31.7,8452
28:31.9,8210
28:32.1,7975
28:32.3,7736
28:32.5,7506
28:32.7,7284
28:32.9,7051
28:33.1,6806
28:33.3,6567
28:33.5,6326
28:33.7,6092
28:33.9,5869
28:34.1,5639
28:34.3,5391
28:34.5,5138
28:34.7,4903
28:34.9,4671
28:35.1,4447
28:35.3,4224
28:35.5,3987
28:35.7,3747
28:35.9,3510
28:36.1,3276
28:36.3,3047
28:36.5,2829
28:36.7,2583
28:36.9,2335
28:37.1,2090
28:37.3,1847
28:37.5,1616
28:37.7,1405
28:37.9,1175
28:38.1,946
28:38.3,726
28:38.5,499
28:38.7,285
28:38.9,100
28:39.1,31
28:39.3,31
28:39.5,31
28:39.7,31
28:39.9,31
28:40.1,31
28:40.3,31
28:40.5,31
28:40.7,31
28:40.9,31
28:41.1,31
28:41.3,31
28:41.5,118
28:41.7,354
28:41.9,541
28:42.1,814
28:42.3,1099
28:42.5,1380
28:42.7,1640
28:42.9,1888
28:43.1,2151
28:43.3,2432
28:43.5,2708
28:43.7,2956
28:43.9,3175
28:44.1,3394
28:44.3,3646
28:44.5,3909
28:44.7,4179
28:44.9,4426
28:45.1,4646
28:45.3,4867
28:45.5,5123
28:45.7,5389
28:45.9,5664
28:46.1,5912
28:46.3,6134
28:46.5,6369
28:46.7,6634
28:46.9,6904
28:47.1,7182
28:47.3,7424
28:47.5,7657
28:47.7,7905
28:47.9,8178
28:48.1,8458
28:48.3,8729
28:48.5,8966
28:48.7,9211
28:48.9,9491
28:49.1,9772
28:49.3,10059
28:49.5,10307
28:49.7,10550
28:49.9,10803
28:50.1,11084
28:50.3,11359
28:50.5,11455
28:50.7,11455
28:50.9,11455
28:51.1,11455
28:51.3,11455
28:51.5,11455
28:51.7,11455
28:51.9,11455
28:52.1,11455
28:52.3,11455
28:52.5,11455
28:52.7,11455
28:52.9,11455
28:53.1,11455
28:53.3,11455
28:53.5,11455
28:53.7,11320
28:53.9,11121
28:54.1,10877
28:54.3,10620
28:54.5,10358
28:54.7,10109
28:54.9,9848
28:55.1,9582
28:55.3,9330
28:55.5,9087
28:55.7,8860
28:55.9,8639
28:56.1,8403
28:56.3,8158
28:56.5,7921
28:56.7,7679
28:56.9,7453
28:57.1,7228
28:57.3,6987
28:57.5,6744
28:57.7,6504
28:57.9,6261
28:58.1,6030
28:58.3,5806
28:58.5,5566
28:58.7,5319
28:58.9,5080
28:59.1,4839
28:59.3,4605
28:59.5,4383
28:59.7,4156
28:59.9,3908
29:00.1,3677
29:00.3,3437
29:00.5,3203
29:00.7,2981
29:00.9,2753
29:01.1,2498
29:01.3,2257
29:01.5,2013
29:01.7,1768
29:01.9,1551
29:02.1,1330
29:02.3,1105
29:02.5,871
29:02.7,648
29:02.9,432
29:03.1,223
29:03.3,80
29:03.5,80
29:03.7,80
29:03.9,80
29:04.1,80
29:04.3,80
29:04.5,80
29:04.7,80
29:04.9,80
29:05.1,80
29:05.3,80
29:05.5,80
29:05.7,80
29:05.9,257
29:06.1,454
29:06.3,720
29:06.5,1000
29:06.7,1279
29:06.9,1546
29:07.1,1797
29:07.3,2044
29:07.5,2320
29:07.7,2598
29:07.9,2859
29:08.1,3083
29:08.3,3302
29:08.5,3539
29:08.7,3795
29:08.9,4062
29:09.1,4319
29:09.3,4546
29:09.5,4765
29:09.7,5002
29:09.9,5260
29:10.1,5535
29:10.3,5795
29:10.5,6022
29:10.7,6246
29:10.9,6494
29:11.1,6759
29:11.3,7036
29:11.5,7296
29:11.7,7527
29:11.9,7758
29:12.1,8024
29:12.3,8292
29:12.5,8572
29:12.7,8825
29:12.9,9063
29:13.1,9315
29:13.3,9597
29:13.5,9880
29:13.7,10148
29:13.9,10388
29:14.1,10628
29:14.3,10891
29:14.5,11166
29:14.7,11439
29:14.9,11444
29:15.1,11444
29:15.3,11444
29:15.5,11444
29:15.7,11444
29:15.9,11444
29:16.1,11444
29:16.3,11444
29:16.5,11444
29:16.7,11444
29:16.9,11444
29:17.1,11444
29:17.3,11444
29:17.5,11444
29:17.7,11444
29:17.9,11446
29:18.1,11216
29:18.3,11005
29:18.5,10759
29:18.7,10490
29:18.9,10257
29:19.1,10038
29:19.3,9787
29:19.5,9526
29:19.7,9283
29:19.9,9071
29:20.1,8896
29:20.3,8732
29:20.5,8534
29:20.7,8303
29:20.9,8059
29:21.1,7823
29:21.3,7599
29:21.5,7395
29:21.7,7199
29:21.9,6964
29:22.1,6705
29:22.3,6459
29:22.5,6215
29:22.7,5990
29:22.9,5780
29:23.1,5537
29:23.3,5280
29:23.5,5032
29:23.7,4787
29:23.9,4560
29:24.1,4345
29:24.3,4108
29:24.5,3854
29:24.7,3611
29:24.9,3371
29:25.1,3142
29:25.3,2925
29:25.5,2683
29:25.7,2427
29:25.9,2177
29:26.1,1926
29:26.3,1686
29:26.5,1474
29:26.7,1252
29:26.9,1005
29:27.1,783
29:27.3,550
29:27.5,328
29:27.7,288
29:27.9,288
29:28.1,288
29:28.3,288
29:28.5,288
29:28.7,288
29:28.9,288
29:29.1,284
29:29.3,286
29:29.5,287
29:29.7,288
29:29.9,288
29:30.1,293
29:30.3,553
29:30.5,749
29:30.7,1020
29:30.9,1282
29:31.1,1521
29:31.2,1758
29:31.4,1985
29:31.6,2244
29:31.8,2516
29:32.0,2775
29:32.2,2998
29:32.4,3200
29:32.6,3412
29:32.8,3661
29:33.0,3914
29:33.2,4170
29:33.4,4401
29:33.6,4606
29:33.8,4821
29:34.0,5062
29:34.2,5321
29:34.4,5584
29:34.6,5827
29:34.8,6038
29:35.0,6258
29:35.2,6501
29:35.4,6770
29:35.6,7032
29:35.8,7284
29:36.0,7504
29:36.2,7724
29:36.4,7978
29:36.6,8242
29:36.8,8514
29:37.0,8767
29:37.2,8994
29:37.4,9225
29:37.6,9500
29:37.8,9768
29:38.0,10044
29:38.2,10282
29:38.4,10513
29:38.6,10751
29:38.8,11016
29:39.0,11289
29:39.2,11546
29:39.4,11675
29:39.6,11676
29:39.8,11676
29:40.0,11676
29:40.2,11676
29:40.4,11676
29:40.6,11676
29:40.8,11676
29:41.0,11676
29:41.2,11675
29:41.4,11675
29:41.6,11675
29:41.8,11675
29:42.0,11675
29:42.2,11624
29:42.4,11392
29:42.6,11147
29:42.8,10888
29:43.0,10623
29:43.2,10354
29:43.4,10103
29:43.6,9836
29:43.8,9570
29:44.0,9316
29:44.2,9072
29:44.4,8844
29:44.6,8618
29:44.8,8370
29:45.0,8118
29:45.2,7874
29:45.4,7630
29:45.6,7393
29:45.8,7167
29:46.0,6912
29:46.2,6662
29:46.4,6414
29:46.6,6172
29:46.8,5938
29:47.0,5707
29:47.2,5452
29:47.4,5195
29:47.6,4945
29:47.8,4706
29:48.0,4475
29:48.2,4248
29:48.4,3994
29:48.6,3755
29:48.8,3506
29:49.0,3266
29:49.2,3032
29:49.4,2800
29:49.6,2544
29:49.8,2289
29:50.0,2034
29:50.2,1786
29:50.4,1556
29:50.6,1334
29:50.8,1096
29:51.0,859
29:51.2,628
29:51.4,404
29:51.6,287
29:51.8,287
29:52.0,287
29:52.2,287
29:52.4,287
29:52.6,287
29:52.8,287
29:53.0,287
29:53.2,287
29:53.4,287
29:53.6,287
29:53.8,287
29:54.0,287
29:54.2,287
29:54.4,390
29:54.6,584
29:54.8,851
29:55.0,1121
29:55.2,1383
29:55.4,1628
29:55.6,1869
29:55.8,2113
29:56.0,2387
29:56.2,2654
29:56.4,2900
29:56.6,3110
29:56.8,3315
29:57.0,3543
29:57.2,3791
29:57.4,4048
29:57.6,4297
29:57.8,4517
29:58.0,4721
29:58.2,4942
29:58.4,5190
29:58.6,5448
29:58.8,5711
29:59.0,5939
29:59.2,6151
29:59.4,6378
29:59.6,6629
29:59.8,6890
30:00.0,7156
30:00.2,7389
30:00.4,7603
30:00.6,7835
30:00.8,8090
30:01.0,8358
30:01.2,8623
30:01.4,8858
30:01.6,9085
30:01.8,9331
30:02.0,9600
30:02.2,9880
30:02.4,10136
30:02.6,10366
30:02.8,10593
30:03.0,10844
30:03.2,11109
30:03.4,11376
30:03.6,11621
30:03.8,11661
30:04.0,11661
30:04.2,11661
30:04.4,11661
30:04.6,11661
30:04.8,11661
30:05.0,11661
30:05.2,11661
30:05.4,11661
30:05.6,11661
30:05.8,11661
30:06.0,11661
30:06.2,11661
30:06.4,11661
30:06.6,11502
30:06.8,11292
30:07.0,11035
30:07.2,10775
30:07.4,10499
30:07.6,10243
30:07.8,9984
30:08.0,9716
30:08.2,9456
30:08.4,9209
30:08.6,8971
30:08.8,8748
30:09.0,8510
30:09.2,8255
30:09.4,8010
30:09.6,7765
30:09.8,7523
30:10.0,7296
30:10.2,7056
30:10.4,6801
30:10.6,6553
30:10.8,6303
30:11.0,6064
30:11.2,5834
30:11.4,5588
30:11.6,5333
30:11.8,5086
30:12.0,4834
30:12.2,4599
30:12.4,4372
30:12.6,4138
30:12.8,3876
30:13.0,3639
30:13.2,3394
30:13.4,3156
30:13.6,2930
30:13.8,2686
30:14.0,2427
30:14.2,2177
30:14.4,1922
30:14.6,1684
30:14.8,1464
30:15.0,1237
30:15.2,992
30:15.4,764
30:15.6,537
30:15.8,312
30:16.0,316
30:16.2,316
30:16.4,316
30:16.6,316
30:16.8,316
30:17.0,316
30:17.2,316
30:17.4,316
30:17.6,316
30:17.8,316
30:18.0,316
30:18.2,316
30:18.4,316
30:18.6,316
30:18.8,515
30:19.0,724
30:19.2,990
30:19.4,1259
30:19.6,1515
30:19.8,1764
30:20.0,2004
30:20.2,2274
30:20.4,2549
30:20.6,2812
30:20.8,3037
30:21.0,3249
30:21.2,3472
30:21.4,3720
30:21.6,3978
30:21.8,4241
30:22.0,4471
30:22.2,4682
30:22.4,4901
30:22.6,5149
30:22.8,5408
30:23.0,5676
30:23.2,5914
30:23.4,6130
30:23.6,6356
30:23.8,6616
30:24.0,6879
30:24.2,7143
30:24.4,7381
30:24.6,7603
30:24.8,7836
30:25.0,8096
30:25.2,8368
30:25.4,8635
30:25.6,8873
30:25.8,9102
30:26.0,9350
30:26.2,9623
30:26.4,9906
30:26.6,10167
30:26.8,10398
30:27.0,10626
30:27.2,10888
30:27.4,11154
30:27.6,11423
30:27.8,11663
30:28.0,11707
30:28.2,11707
30:28.4,11707
30:28.6,11707
30:28.8,11707
30:29.0,11707
30:29.2,11707
30:29.4,11707
30:29.6,11707
30:29.8,11707
30:30.0,11707
30:30.2,11707
30:30.4,11707
30:30.6,11707
30:30.8,11707
30:31.0,11455
30:31.2,11262
30:31.4,11013
30:31.6,10759
30:31.8,10487
30:32.0,10239
30:32.2,9995
30:32.4,9732
30:32.6,9483
30:32.8,9238
30:33.0,9009
30:33.2,8788
30:33.4,8562
30:33.6,8323
30:33.8,8079
30:34.0,7836
30:34.2,7605
30:34.4,7376
30:34.6,7155
30:34.8,6914
30:35.0,6670
30:35.2,6429
30:35.4,6193
30:35.6,5959
30:35.8,5737
30:36.0,5494
30:36.2,5246
30:36.4,5006
30:36.6,4761
30:36.8,4535
30:37.0,4318
30:37.2,4086
30:37.4,3838
30:37.6,3606
30:37.8,3364
30:38.0,3138
30:38.2,2917
30:38.4,2683
30:38.6,2426
30:38.8,2186
30:39.0,1939
30:39.2,1707
30:39.4,1490
30:39.6,1276
30:39.8,1043
30:40.0,820
30:40.2,594
30:40.4,379
30:40.6,266
30:40.8,267
30:41.0,267
30:41.2,267
30:41.4,267
30:41.6,267
30:41.8,267
30:42.0,267
30:42.2,267
30:42.4,267
30:42.6,267
30:42.8,267
30:43.0,294
30:43.2,558
30:43.4,757
30:43.6,1028
30:43.8,1291
30:44.0,1543
30:44.2,1786
30:44.4,2025
30:44.6,2292
30:44.8,2561
30:45.0,2819
30:45.2,3039
30:45.4,3247
30:45.6,3464
30:45.8,3721
30:46.0,3966
30:46.2,4218
30:46.4,4449
30:46.6,4656
30:46.8,4866
30:47.0,5110
30:47.2,5364
30:47.4,5627
30:47.6,5869
30:47.8,6083
30:48.0,6297
30:48.2,6542
30:48.4,6798
30:48.6,7068
30:48.8,7313
30:49.0,7535
30:49.2,7752
30:49.4,8004
30:49.6,8263
30:49.8,8534
30:50.0,8781
30:50.2,9005
30:50.4,9244
30:50.6,9508
30:50.8,9781
30:51.0,10054
30:51.2,10290
30:51.4,10520
30:51.6,10753
30:51.8,11019
30:52.0,11282
30:52.2,11538
30:52.4,11697
30:52.6,11697
30:52.8,11697
30:53.0,11697
30:53.2,11697
30:53.4,11697
30:53.6,11697
30:53.8,11697
30:54.0,11697
30:54.2,11697
30:54.4,11697
30:54.6,11697
30:54.8,11697
30:55.0,11697
30:55.2,11620
30:55.4,11391
30:55.6,11158
30:55.8,10907
30:56.0,10645
30:56.2,10385
30:56.4,10136
30:56.6,9878
30:56.8,9620
30:57.0,9376
30:57.2,9137
30:57.4,8908
30:57.6,8689
30:57.8,8453
30:58.0,8203
30:58.2,7972
30:58.4,7732
30:58.6,7497
30:58.8,7277
30:59.0,7043
30:59.2,6793
30:59.4,6560
30:59.6,6318
30:59.8,6084
31:00.0,5860
31:00.2,5631
31:00.4,5379
31:00.6,5137
31:00.8,4895
31:01.0,4656
31:01.2,4435
31:01.4,4210
31:01.6,3964
31:01.8,3724
31:02.0,3484
31:02.2,3249
31:02.4,3025
31:02.6,2802
31:02.8,2558
31:03.0,2309
31:03.2,2063
31:03.4,1822
31:03.6,1595
31:03.8,1387
31:04.0,1161
31:04.2,928
31:04.4,708
31:04.6,482
31:04.8,326
31:05.0,324
31:05.2,324
31:05.4,324
31:05.6,324
31:05.8,324
31:06.0,324
31:06.2,324
31:06.3,324
31:06.5,324
31:06.7,324
31:06.9,324
31:07.1,324
31:07.3,456
31:07.5,678
31:07.7,949
31:07.9,1227
31:08.1,1490
31:08.3,1746
31:08.5,1995
31:08.7,2271
31:08.9,2557
31:09.1,2826
31:09.3,3055
31:09.5,3273
31:09.7,3509
31:09.9,3768
31:10.1,4036
31:10.3,4298
31:10.5,4524
31:10.7,4745
31:10.9,4983
31:11.1,5246
31:11.3,5519
31:11.5,5783
31:11.7,6012
31:11.9,6243
31:12.1,6492
31:12.3,6761
31:12.5,7040
31:12.7,7301
31:12.9,7534
31:13.1,7769
31:13.3,8034
31:13.5,8311
31:13.7,8595
31:13.9,8841
31:14.1,9086
31:14.3,9342
31:14.5,9622
31:14.7,9915
31:14.9,10179
31:15.1,10421
31:15.3,10661
31:15.5,10929
31:15.7,11208
31:15.9,11484
31:16.1,11718
31:16.3,11752
31:16.5,11752
31:16.7,11752
31:16.9,11752
31:17.1,11752
31:17.3,11752
31:17.5,11752
31:17.7,11752
31:17.9,11752
31:18.1,11752
31:18.3,11752
31:18.5,11752
31:18.7,11752
31:18.9,11752
31:19.1,11752
31:19.3,11752
31:19.5,11569
31:19.7,11368
31:19.9,11115
31:20.1,10869
31:20.3,10604
31:20.5,10344
31:20.7,10101
31:20.9,9844
31:21.1,9586
31:21.3,9338
31:21.5,9101
31:21.7,8884
31:21.9,8664
31:22.1,8429
31:22.3,8179
31:22.5,7944
31:22.7,7704
31:22.9,7475
31:23.1,7255
31:23.3,7020
31:23.5,6769
31:23.7,6538
31:23.9,6301
31:24.1,6066
31:24.3,5843
31:24.5,5611
31:24.7,5352
31:24.9,5120
31:25.1,4878
31:25.3,4646
31:25.5,4426
31:25.7,4205
31:25.9,3963
31:26.1,3718
31:26.3,3481
31:26.5,3252
31:26.7,3029
31:26.9,2807
31:27.1,2566
31:27.3,2314
31:27.5,2065
31:27.7,1831
31:27.9,1605
31:28.1,1397
31:28.3,1172
31:28.5,942
31:28.7,721
31:28.9,497
31:29.1,328
31:29.3,332
31:29.5,332
31:29.7,332
31:29.9,332
31:30.1,332
31:30.3,332
31:30.5,332
31:30.7,332
31:30.9,332
31:31.1,332
31:31.3,332
31:31.5,332
31:31.7,563
31:31.9,760
31:32.1,1031
31:32.3,1302
31:32.5,1553
31:32.7,1797
31:32.9,2042
31:33.1,2311
31:33.3,2586
31:33.5,2845
31:33.7,3062
31:33.9,3272
31:34.1,3499
31:34.3,3748
31:34.5,4005
31:34.7,4260
31:34.9,4486
31:35.1,4695
31:35.3,4915
