Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
35:03.6,19623
35:03.8,19952
35:04.0,20299
35:04.2,20615
35:04.4,20909
35:04.6,21225
35:04.8,21573
35:05.0,21914
35:05.2,22217
35:05.4,22513
35:05.6,22855
35:05.8,23195
35:06.0,23236
35:06.2,23236
35:06.4,23236
35:06.6,23236
35:06.8,23236
35:07.0,23236
35:07.2,23236
35:07.4,23236
35:07.6,23236
35:07.8,23236
35:08.0,23236
35:08.2,23236
35:08.4,23236
35:08.6,23236
35:08.8,23236
35:09.0,23236
35:09.2,23236
35:09.4,23112
35:09.6,22826
35:09.8,22502
35:10.0,22171
35:10.2,21852
35:10.4,21509
35:10.6,21173
35:10.8,20856
35:11.0,20571
35:11.2,20270
35:11.4,19937
35:11.6,19615
35:11.8,19320
35:12.0,19033
35:12.2,18715
35:12.4,18383
35:12.6,18074
35:12.8,17773
35:13.0,17481
35:13.2,17151
35:13.4,16822
35:13.6,16511
35:13.8,16229
35:14.0,15932
35:14.2,15608
35:14.4,15292
35:14.6,14983
35:14.8,14700
35:15.0,14377
35:15.2,14056
35:15.4,13737
35:15.6,13438
35:15.8,13157
35:16.0,12841
35:16.2,12539
35:16.4,12243
35:16.6,11975
35:16.8,11726
35:17.0,11450
35:17.2,11235
35:17.3,11233
35:17.6,11233
35:17.7,11233
35:17.9,11233
35:18.1,11233
35:18.3,11233
35:18.5,11233
35:18.7,11233
35:18.9,11233
35:19.1,11233
35:19.3,11233
35:19.5,11233
35:19.7,11233
35:19.9,11233
35:20.1,11233
35:20.3,11233
35:20.5,11386
35:20.7,11654
35:20.9,11948
35:21.1,12238
35:21.3,12551
35:21.5,12888
35:21.7,13225
35:21.9,13520
35:22.1,13807
35:22.3,14128
35:22.5,14459
35:22.7,14770
35:22.9,15039
35:23.1,15321
35:23.3,15637
35:23.5,15964
35:23.7,16266
35:23.9,16533
35:24.1,16828
35:24.3,17147
35:24.5,17479
35:24.7,17771
35:24.9,18053
35:25.1,18361
35:25.3,18692
35:25.5,19021
35:25.7,19312
35:25.9,19603
35:26.1,19928
35:26.3,20263
35:26.5,20582
35:26.7,20875
35:26.9,21185
35:27.1,21524
35:27.3,21864
35:27.5,22169
35:27.7,22463
35:27.9,22791
35:28.1,23131
35:28.3,23202
35:28.5,23202
35:28.7,23202
35:28.9,23202
35:29.1,23202
35:29.3,23202
35:29.5,23202
35:29.7,23202
35:29.9,23202
35:30.1,23202
35:30.3,23202
35:30.5,23202
35:30.7,23202
35:30.9,23202
35:31.1,23202
35:31.3,23202
35:31.5,23202
35:31.7,23039
35:31.9,22755
35:32.1,22416
35:32.3,22091
35:32.5,21772
35:32.7,21420
35:32.9,21092
35:33.1,20784
35:33.3,20501
35:33.5,20191
35:33.7,19857
35:33.9,19543
35:34.1,19246
35:34.3,18960
35:34.5,18634
35:34.7,18303
35:34.9,17993
35:35.1,17704
35:35.3,17400
35:35.5,17066
35:35.7,16745
35:35.9,16437
35:36.1,16156
35:36.3,15848
35:36.5,15525
35:36.7,15214
35:36.9,14910
35:37.1,14621
35:37.3,14297
35:37.5,13971
35:37.7,13659
35:37.9,13371
35:38.1,13081
35:38.3,12766
35:38.5,12464
35:38.7,12173
35:38.9,11918
35:39.1,11660
35:39.3,11377
35:39.5,11233
35:39.7,11232
35:39.9,11232
35:40.1,11232
35:40.3,11232
35:40.5,11232
35:40.7,11232
35:40.9,11232
35:41.1,11232
35:41.3,11232
35:41.5,11232
35:41.7,11232
35:41.9,11232
35:42.1,11232
35:42.3,11232
35:42.5,11232
35:42.7,11232
35:42.9,11432
35:43.1,11699
35:43.3,11991
35:43.5,12281
35:43.7,12609
35:43.9,12956
35:44.1,13288
35:44.3,13582
35:44.5,13875
35:44.7,14203
35:44.9,14541
35:45.1,14843
35:45.3,15111
35:45.5,15407
35:45.7,15733
35:45.9,16065
35:46.1,16349
35:46.3,16621
35:46.5,16935
35:46.7,17260
35:46.9,17590
35:47.1,17872
35:47.3,18162
35:47.5,18488
35:47.7,18831
35:47.9,19149
35:48.1,19435
35:48.3,19745
35:48.5,20081
35:48.7,20429
35:48.9,20733
35:49.1,21030
35:49.3,21371
35:49.5,21726
35:49.7,22048
35:49.9,22345
35:50.1,22662
35:50.3,23005
35:50.5,23225
35:50.7,23226
35:50.9,23226
35:51.1,23226
35:51.3,23226
35:51.5,23226
35:51.7,23226
35:51.9,23226
35:52.1,23226
35:52.3,23226
35:52.5,23226
35:52.7,23226
35:52.9,23226
35:53.1,23226
35:53.3,23226
35:53.5,23226
35:53.7,23226
35:53.9,23226
35:54.1,23032
35:54.3,22751
35:54.5,22424
35:54.7,22098
35:54.9,21785
35:55.1,21448
35:55.3,21130
35:55.5,20819
35:55.7,20538
35:55.9,20235
35:56.1,19917
35:56.3,19606
35:56.5,19309
35:56.7,19021
35:56.9,18711
35:57.1,18390
35:57.3,18086
35:57.5,17787
35:57.7,17495
35:57.9,17175
35:58.1,16861
35:58.3,16555
35:58.5,16265
35:58.7,15977
35:58.9,15658
35:59.1,15346
35:59.3,15047
35:59.5,14760
35:59.7,14454
35:59.9,14133
36:00.1,13820
36:00.3,13524
36:00.5,13244
36:00.7,12942
36:00.9,12636
36:01.1,12343
36:01.3,12059
36:01.5,11815
36:01.7,11549
36:01.9,11268
36:02.1,11248
36:02.3,11248
36:02.5,11248
36:02.7,11248
36:02.9,11248
36:03.1,11248
36:03.3,11248
36:03.5,11248
36:03.7,11248
36:03.9,11248
36:04.1,11248
36:04.3,11248
36:04.5,11248
36:04.7,11248
36:04.9,11248
36:05.1,11248
36:05.3,11489
36:05.5,11748
36:05.7,12041
36:05.9,12329
36:06.1,12661
36:06.3,13011
36:06.5,13336
36:06.7,13625
36:06.9,13928
36:07.1,14258
36:07.3,14593
36:07.5,14885
36:07.7,15156
36:07.9,15460
36:08.1,15787
36:08.3,16114
36:08.5,16393
36:08.7,16670
36:08.9,16984
36:09.1,17319
36:09.3,17643
36:09.5,17923
36:09.7,18217
36:09.9,18545
36:10.1,18889
36:10.3,19197
36:10.5,19485
36:10.7,19806
36:10.9,20141
36:11.1,20478
36:11.3,20779
36:11.5,21081
36:11.7,21429
36:11.9,21775
36:12.1,22091
36:12.3,22387
36:12.5,22717
36:12.7,23059
36:12.9,23241
36:13.1,23241
36:13.3,23241
36:13.5,23241
36:13.7,23241
36:13.9,23241
36:14.1,23241
36:14.3,23241
36:14.5,23241
36:14.7,23241
36:14.9,23241
36:15.1,23241
36:15.3,23241
36:15.5,23241
36:15.7,23241
36:15.9,23241
36:16.1,23241
36:16.3,23241
36:16.5,23006
36:16.7,22713
36:16.9,22376
36:17.1,22048
36:17.3,21721
36:17.5,21378
36:17.7,21052
36:17.9,20744
36:18.1,20455
36:18.3,20139
36:18.5,19806
36:18.7,19498
36:18.9,19199
36:19.1,18908
36:19.3,18579
36:19.5,18257
36:19.7,17943
36:19.9,17655
36:20.1,17343
36:20.3,17012
36:20.5,16690
36:20.7,16384
36:20.9,16101
36:21.1,15784
36:21.3,15464
36:21.5,15145
36:21.7,14849
36:21.9,14552
36:22.1,14220
36:22.3,13899
36:22.5,13587
36:22.7,13304
36:22.9,13009
36:23.1,12691
36:23.3,12385
36:23.5,12107
36:23.7,11853
36:23.9,11593
36:24.1,11309
36:24.3,11205
36:24.5,11205
36:24.7,11205
36:24.9,11205
36:25.1,11205
36:25.3,11205
36:25.5,11205
36:25.7,11205
36:25.9,11205
36:26.1,11205
36:26.3,11205
36:26.5,11205
36:26.7,11205
36:26.9,11205
36:27.1,11205
36:27.3,11205
36:27.5,11205
36:27.7,11489
36:27.9,11742
36:28.1,12036
36:28.3,12327
36:28.5,12664
36:28.7,13014
36:28.9,13340
36:29.1,13627
36:29.3,13930
36:29.5,14258
36:29.7,14598
36:29.9,14890
36:30.1,15161
36:30.3,15464
36:30.5,15793
36:30.7,16119
36:30.9,16397
36:31.1,16674
36:31.3,16991
36:31.5,17327
36:31.7,17649
36:31.9,17928
36:32.1,18224
36:32.3,18560
36:32.5,18898
36:32.7,19204
36:32.9,19494
36:33.1,19815
36:33.3,20147
36:33.5,20485
36:33.7,20784
36:33.9,21086
36:34.1,21425
36:34.3,21780
36:34.5,22097
36:34.7,22392
36:34.9,22728
36:35.1,23069
36:35.3,23205
36:35.5,23205
36:35.7,23205
36:35.9,23205
36:36.1,23205
36:36.3,23205
36:36.5,23205
36:36.7,23205
36:36.9,23205
36:37.1,23205
36:37.3,23205
36:37.5,23205
36:37.7,23205
36:37.9,23205
36:38.1,23205
36:38.3,23205
36:38.5,23205
36:38.7,23205
36:38.9,22928
36:39.1,22648
36:39.3,22304
36:39.5,21983
36:39.7,21651
36:39.9,21315
36:40.1,20996
36:40.3,20687
36:40.5,20400
36:40.7,20078
36:40.9,19749
36:41.1,19441
36:41.3,19147
36:41.5,18844
36:41.7,18519
36:41.9,18196
36:42.1,17887
36:42.3,17595
36:42.5,17270
36:42.7,16943
36:42.9,16624
36:43.1,16326
36:43.3,16038
36:43.5,15716
36:43.7,15395
36:43.9,15082
36:44.1,14791
36:44.3,14487
36:44.5,14153
36:44.7,13828
36:44.9,13527
36:45.1,13245
36:45.3,12939
36:45.5,12634
36:45.7,12330
36:45.9,12047
36:46.0,11800
36:46.2,11532
36:46.4,11246
36:46.6,11249
36:46.8,11249
36:47.0,11249
36:47.2,11249
36:47.4,11249
36:47.6,11249
36:47.8,11249
36:48.0,11249
36:48.2,11249
36:48.4,11249
36:48.6,11249
36:48.8,11249
36:49.0,11249
36:49.2,11249
36:49.4,11249
36:49.6,11249
36:49.8,11249
36:50.0,11560
36:50.2,11813
36:50.4,12106
36:50.6,12400
36:50.8,12731
36:51.0,13077
36:51.2,13390
36:51.4,13679
36:51.6,13985
36:51.8,14311
36:52.0,14641
36:52.2,14925
36:52.4,15195
36:52.6,15501
36:52.8,15823
36:53.0,16145
36:53.2,16423
36:53.4,16702
36:53.6,17016
36:53.8,17349
36:54.0,17666
36:54.2,17943
36:54.4,18244
36:54.6,18567
36:54.8,18906
36:55.0,19209
36:55.2,19499
36:55.4,19816
36:55.6,20147
36:55.8,20481
36:56.0,20780
36:56.2,21082
36:56.4,21415
36:56.6,21763
36:56.8,22077
36:57.0,22375
36:57.2,22697
36:57.4,23029
36:57.6,23205
36:57.8,23205
36:58.0,23205
36:58.2,23205
36:58.4,23205
36:58.6,23205
36:58.8,23205
36:59.0,23205
36:59.2,23205
36:59.4,23205
36:59.6,23205
36:59.8,23205
37:00.0,23205
37:00.2,23205
37:00.4,23205
37:00.6,23205
37:00.8,23205
37:01.0,23203
37:01.2,22914
37:01.4,22615
37:01.6,22285
37:01.8,21968
37:02.0,21645
37:02.2,21309
37:02.4,20988
37:02.6,20691
37:02.8,20407
37:03.0,20095
37:03.2,19783
37:03.4,19468
37:03.6,19178
37:03.8,18884
37:04.0,18566
37:04.2,18256
37:04.4,17941
37:04.6,17656
37:04.8,17349
37:05.0,17028
37:05.2,16717
37:05.4,16412
37:05.6,16127
37:05.8,15821
37:06.0,15502
37:06.2,15200
37:06.4,14897
37:06.6,14611
37:06.8,14295
37:07.0,13980
37:07.2,13671
37:07.4,13381
37:07.6,13096
37:07.8,12790
37:08.0,12490
37:08.2,12201
37:08.4,11936
37:08.6,11683
37:08.8,11408
37:09.0,11253
37:09.2,11253
37:09.4,11253
37:09.6,11253
37:09.8,11253
37:10.0,11253
37:10.2,11253
37:10.4,11253
37:10.6,11253
37:10.8,11253
37:11.0,11253
37:11.2,11253
37:11.4,11253
37:11.6,11253
37:11.8,11253
37:12.0,11253
37:12.2,11271
37:12.4,11569
37:12.6,11865
37:12.8,12156
37:13.0,12457
37:13.2,12798
37:13.4,13152
37:13.6,13459
37:13.8,13746
37:14.0,14065
37:14.2,14400
37:14.4,14727
37:14.6,15002
37:14.8,15277
37:15.0,15597
37:15.2,15927
37:15.4,16240
37:15.6,16508
37:15.8,16803
37:16.0,17125
37:16.2,17468
37:16.4,17768
37:16.6,18053
37:16.8,18371
37:17.0,18703
37:17.2,19037
37:17.4,19327
37:17.6,19626
37:17.8,19957
37:18.0,20307
37:18.2,20625
37:18.4,20923
37:18.6,21253
37:18.8,21599
37:19.0,21940
37:19.2,22243
37:19.4,22547
37:19.6,22888
37:19.8,23216
37:20.0,23215
37:20.2,23215
37:20.4,23215
37:20.6,23215
37:20.8,23215
37:21.0,23215
37:21.2,23215
37:21.4,23215
37:21.6,23215
37:21.8,23215
37:22.0,23215
37:22.2,23215
37:22.4,23215
37:22.6,23215
37:22.8,23215
37:23.0,23215
37:23.2,23215
37:23.4,23189
37:23.6,22889
37:23.8,22564
37:24.0,22230
37:24.2,21908
37:24.4,21569
37:24.6,21227
37:24.8,20907
37:25.0,20611
37:25.2,20315
37:25.4,19980
37:25.6,19666
37:25.8,19359
37:26.0,19066
37:26.2,18752
37:26.4,18425
37:26.6,18106
37:26.8,17801
37:27.0,17510
37:27.2,17183
37:27.4,16859
37:27.6,16542
37:27.8,16248
37:28.0,15945
37:28.2,15619
37:28.4,15302
37:28.6,14993
37:28.8,14704
37:29.0,14380
37:29.2,14059
37:29.4,13738
37:29.6,13435
37:29.8,13151
37:30.0,12839
37:30.2,12535
37:30.4,12237
37:30.6,11965
37:30.8,11717
37:31.0,11440
37:31.2,11218
37:31.4,11217
37:31.6,11217
37:31.8,11217
37:32.0,11217
37:32.2,11217
37:32.4,11217
37:32.6,11217
37:32.8,11217
37:33.0,11217
37:33.2,11217
37:33.4,11217
37:33.6,11217
37:33.8,11217
37:34.0,11217
37:34.2,11217
37:34.4,11217
37:34.6,11281
37:34.8,11559
37:35.0,11863
37:35.2,12155
37:35.4,12459
37:35.6,12796
37:35.8,13139
37:36.0,13445
37:36.2,13733
37:36.4,14054
37:36.6,14376
37:36.8,14701
37:37.0,14980
37:37.2,15253
37:37.4,15566
37:37.6,15895
37:37.8,16208
37:38.0,16482
37:38.2,16767
37:38.4,17086
37:38.6,17421
37:38.8,17726
37:39.0,18006
37:39.2,18312
37:39.4,18640
37:39.6,18977
37:39.8,19275
37:40.0,19565
37:40.2,19889
37:40.4,20226
37:40.6,20551
37:40.8,20845
37:41.0,21159
37:41.2,21497
37:41.4,21844
37:41.6,22150
37:41.8,22450
37:42.0,22783
37:42.2,23120
37:42.4,23199
37:42.6,23199
37:42.8,23199
37:43.0,23199
37:43.2,23199
37:43.4,23199
37:43.6,23199
37:43.8,23199
37:44.0,23199
37:44.2,23199
37:44.4,23199
37:44.6,23199
37:44.8,23199
37:45.0,23199
37:45.2,23199
37:45.4,23199
37:45.6,23199
37:45.8,23125
37:46.0,22845
37:46.2,22536
37:46.4,22209
37:46.6,21902
37:46.8,21578
37:47.0,21256
37:47.2,20942
37:47.4,20650
37:47.6,20364
37:47.8,20057
37:48.0,19750
37:48.2,19444
37:48.4,19161
37:48.6,18869
37:48.8,18555
37:49.0,18252
37:49.2,17948
37:49.4,17667
37:49.6,17367
37:49.8,17055
37:50.0,16750
37:50.2,16448
37:50.4,16168
37:50.6,15873
37:50.8,15565
37:51.0,15260
37:51.2,14959
37:51.4,14682
37:51.6,14371
37:51.8,14059
37:52.0,13755
37:52.2,13466
37:52.4,13191
37:52.6,12895
37:52.8,12597
37:53.0,12308
37:53.2,12036
37:53.4,11786
37:53.6,11521
37:53.8,11266
37:54.0,11278
37:54.2,11278
37:54.4,11278
37:54.6,11278
37:54.8,11278
37:55.0,11278
37:55.2,11278
37:55.4,11278
37:55.6,11278
37:55.8,11278
37:56.0,11278
37:56.2,11278
37:56.4,11278
37:56.6,11278
37:56.8,11278
37:57.0,11381
37:57.2,11664
37:57.4,11961
37:57.6,12251
37:57.8,12567
37:58.0,12915
37:58.2,13258
37:58.4,13555
37:58.6,13849
37:58.8,14181
37:59.0,14515
37:59.2,14824
37:59.4,15089
37:59.6,15381
37:59.8,15704
38:00.0,16039
38:00.2,16331
38:00.4,16604
38:00.6,16916
38:00.8,17243
38:01.0,17577
38:01.2,17863
38:01.4,18152
38:01.6,18479
38:01.8,18821
38:02.0,19143
38:02.2,19429
38:02.4,19736
38:02.6,20072
38:02.8,20419
38:03.0,20721
38:03.2,21023
38:03.4,21363
38:03.6,21719
38:03.8,22045
38:04.0,22345
38:04.2,22667
38:04.4,23008
38:04.6,23315
38:04.8,23313
38:05.0,23313
38:05.2,23313
38:05.4,23313
38:05.6,23313
38:05.8,23313
38:06.0,23313
38:06.2,23313
38:06.4,23313
38:06.6,23313
38:06.8,23313
38:07.0,23313
38:07.2,23313
38:07.4,23313
38:07.6,23313
38:07.8,23313
38:08.0,23313
38:08.2,23189
38:08.4,22896
38:08.6,22574
38:08.8,22231
38:09.0,21907
38:09.2,21567
38:09.4,21228
38:09.6,20911
38:09.8,20615
38:10.0,20317
38:10.2,19984
38:10.4,19672
38:10.6,19364
38:10.8,19069
38:11.0,18750
38:11.2,18428
38:11.4,18111
38:11.6,17803
38:11.8,17512
38:12.0,17183
38:12.2,16859
38:12.4,16543
38:12.6,16247
38:12.8,15949
38:13.0,15625
38:13.2,15309
38:13.4,14993
38:13.6,14706
38:13.8,14390
38:14.0,14050
38:14.2,13742
38:14.4,13436
38:14.6,13152
38:14.8,12840
38:15.0,12527
38:15.2,12235
38:15.4,11967
38:15.6,11718
38:15.8,11440
38:16.0,11288
38:16.2,11287
38:16.4,11287
38:16.6,11287
38:16.8,11287
38:17.0,11287
38:17.2,11287
38:17.4,11287
38:17.6,11287
38:17.8,11287
38:18.0,11287
38:18.2,11287
38:18.4,11287
38:18.6,11287
38:18.8,11287
38:19.0,11287
38:19.2,11287
38:19.4,11446
38:19.6,11711
38:19.8,12003
38:20.0,12297
38:20.2,12620
38:20.4,12962
38:20.6,13293
38:20.8,13588
38:21.0,13885
38:21.2,14213
38:21.4,14540
38:21.6,14842
38:21.8,15109
38:22.0,15401
38:22.1,15719
38:22.3,16049
38:22.5,16339
38:22.7,16613
38:22.9,16922
38:23.1,17241
38:23.3,17570
38:23.5,17855
38:23.7,18143
38:23.9,18469
38:24.1,18803
38:24.3,19121
38:24.5,19405
38:24.8,19711
38:24.9,20036
38:25.1,20378
38:25.3,20683
38:25.5,20980
38:25.7,21318
38:25.9,21661
38:26.1,21987
38:26.3,22284
38:26.5,22595
38:26.7,22931
38:26.9,23267
38:27.1,23275
38:27.3,23275
38:27.5,23275
38:27.7,23275
38:27.9,23275
38:28.1,23275
38:28.3,23275
38:28.5,23275
38:28.7,23275
38:28.9,23275
38:29.1,23275
38:29.3,23275
38:29.5,23275
38:29.7,23275
38:29.9,23275
38:30.1,23275
38:30.3,23275
38:30.5,23110
38:30.7,22840
38:30.9,22519
38:31.1,22195
38:31.3,21883
38:31.5,21556
38:31.7,21229
38:31.9,20925
38:32.1,20633
38:32.3,20347
38:32.5,20035
38:32.7,19727
38:32.9,19427
38:33.1,19139
38:33.3,18841
38:33.5,18529
38:33.7,18221
38:33.9,17925
38:34.1,17637
38:34.3,17330
38:34.5,17019
38:34.7,16713
38:34.9,16412
38:35.1,16133
38:35.3,15831
38:35.5,15527
38:35.7,15221
38:35.9,14922
38:36.1,14641
38:36.3,14329
38:36.5,14013
38:36.7,13710
38:36.9,13421
38:37.1,13143
38:37.3,12838
38:37.5,12547
38:37.7,12258
38:37.9,11985
38:38.1,11737
38:38.3,11466
38:38.5,11276
38:38.7,11276
38:38.9,11276
38:39.1,11276
38:39.3,11276
38:39.5,11276
38:39.7,11276
38:39.9,11276
38:40.1,11276
38:40.3,11276
38:40.5,11276
38:40.7,11276
38:40.9,11276
38:41.1,11276
38:41.3,11276
38:41.5,11276
38:41.7,11485
38:41.9,11749
38:42.1,12043
38:42.3,12337
38:42.5,12668
38:42.7,13023
38:42.9,13350
38:43.1,13639
38:43.3,13944
38:43.5,14278
38:43.7,14615
38:43.9,14905
38:44.1,15175
38:44.3,15481
38:44.5,15809
38:44.7,16136
38:44.9,16416
38:45.1,16695
38:45.3,17012
38:45.5,17351
38:45.7,17672
38:45.9,17947
38:46.1,18252
38:46.3,18581
38:46.5,18926
38:46.7,19231
38:46.9,19518
38:47.1,19843
38:47.3,20182
38:47.5,20516
38:47.7,20815
38:47.9,21125
38:48.1,21467
38:48.3,21819
38:48.5,22131
38:48.7,22429
38:48.9,22762
38:49.1,23111
38:49.3,23244
38:49.5,23244
38:49.7,23244
38:49.9,23244
38:50.1,23244
38:50.3,23244
38:50.5,23244
38:50.7,23244
38:50.9,23244
38:51.1,23244
38:51.3,23244
38:51.5,23244
38:51.7,23244
38:51.9,23244
38:52.1,23244
38:52.3,23244
38:52.5,23244
38:52.7,23244
38:52.9,23037
38:53.1,22749
38:53.3,22411
38:53.5,22073
38:53.7,21748
38:53.9,21398
38:54.1,21079
38:54.3,20765
38:54.5,20472
38:54.7,20156
38:54.9,19823
38:55.1,19515
38:55.3,19210
38:55.5,18914
38:55.7,18586
38:55.9,18261
38:56.1,17947
38:56.3,17654
38:56.5,17337
38:56.7,17009
38:56.9,16689
38:57.1,16377
38:57.3,16091
38:57.5,15775
38:57.7,15456
38:57.9,15135
38:58.1,14836
38:58.3,14535
38:58.5,14200
38:58.7,13884
38:58.9,13568
38:59.1,13282
38:59.3,12981
38:59.5,12665
38:59.7,12361
38:59.9,12075
39:00.1,11826
39:00.3,11560
39:00.5,11279
39:00.7,11274
39:00.9,11274
39:01.1,11274
39:01.3,11274
39:01.5,11274
39:01.7,11274
39:01.9,11274
39:02.1,11274
39:02.3,11274
39:02.5,11274
39:02.7,11274
39:02.9,11274
39:03.1,11274
39:03.3,11274
39:03.5,11274
39:03.7,11274
39:03.9,11274
39:04.1,11528
39:04.3,11785
39:04.5,12077
39:04.7,12375
39:04.9,12715
39:05.1,13069
39:05.3,13389
39:05.5,13678
39:05.7,13987
39:05.9,14323
39:06.1,14656
39:06.3,14939
39:06.5,15205
39:06.7,15520
39:06.9,15846
39:07.1,16168
39:07.3,16444
39:07.5,16727
39:07.7,17049
39:07.9,17384
39:08.1,17701
39:08.3,17977
39:08.5,18285
39:08.7,18615
39:08.9,18961
39:09.1,19262
39:09.3,19549
39:09.5,19875
39:09.7,20222
39:09.9,20552
39:10.1,20845
39:10.3,21161
39:10.5,21515
39:10.7,21862
39:10.9,22173
39:11.1,22471
39:11.3,22812
39:11.5,23157
39:11.7,23265
39:11.9,23265
39:12.1,23265
39:12.3,23265
39:12.5,23265
39:12.7,23265
39:12.9,23265
39:13.1,23265
39:13.3,23265
39:13.5,23265
39:13.7,23265
39:13.9,23265
39:14.1,23265
39:14.3,23265
39:14.5,23265
39:14.7,23265
39:14.9,23265
39:15.1,23265
39:15.3,23028
39:15.5,22749
39:15.7,22426
39:15.9,22100
39:16.1,21789
39:16.3,21458
39:16.5,21144
39:16.7,20835
39:16.9,20555
39:17.1,20256
39:17.3,19946
39:17.5,19637
39:17.7,19340
39:17.9,19057
39:18.1,18755
39:18.3,18444
39:18.5,18135
39:18.7,17840
39:18.9,17553
39:19.1,17243
39:19.3,16926
39:19.5,16620
39:19.7,16329
39:19.9,16047
39:20.1,15743
39:20.3,15437
39:20.5,15134
39:20.7,14841
39:20.9,14551
39:21.1,14233
39:21.3,13932
39:21.5,13624
39:21.7,13345
39:21.9,13060
39:22.1,12755
39:22.3,12463
39:22.5,12176
39:22.7,11919
39:22.9,11662
39:23.1,11390
39:23.3,11329
39:23.5,11329
39:23.7,11329
39:23.9,11329
39:24.1,11329
39:24.3,11329
39:24.5,11329
39:24.7,11329
39:24.9,11329
39:25.1,11329
39:25.3,11329
39:25.5,11329
39:25.7,11329
39:25.9,11329
39:26.1,11329
39:26.3,11329
39:26.5,11633
39:26.7,11881
39:26.9,12171
39:27.1,12475
39:27.3,12820
39:27.5,13176
39:27.7,13483
39:27.9,13774
39:28.1,14098
39:28.3,14435
39:28.5,14760
39:28.7,15032
39:28.9,15311
39:29.1,15630
39:29.3,15966
39:29.5,16273
39:29.7,16542
39:29.9,16841
39:30.1,17169
39:30.3,17509
39:30.5,17803
39:30.7,18088
39:30.9,18412
39:31.1,18749
39:31.3,19081
39:31.5,19370
39:31.7,19672
39:31.9,20007
39:32.1,20356
39:32.3,20668
39:32.5,20965
39:32.7,21306
39:32.9,21656
39:33.1,21991
39:33.3,22288
39:33.5,22603
39:33.7,22945
39:33.9,23291
39:34.1,23337
39:34.3,23337
39:34.5,23337
39:34.7,23337
39:34.9,23337
39:35.1,23337
39:35.3,23337
39:35.5,23337
39:35.7,23337
39:35.9,23337
39:36.1,23337
39:36.3,23337
39:36.5,23337
39:36.7,23337
39:36.9,23337
39:37.1,23337
39:37.3,23337
39:37.5,23336
39:37.7,23052
39:37.9,22733
39:38.1,22395
39:38.3,22055
39:38.5,21729
39:38.7,21378
39:38.9,21060
39:39.1,20750
39:39.3,20455
39:39.5,20133
39:39.7,19804
39:39.9,19492
39:40.1,19189
39:40.3,18890
39:40.5,18561
39:40.7,18239
39:40.9,17927
39:41.1,17627
39:41.3,17308
39:41.5,16983
39:41.7,16659
39:41.9,16352
39:42.1,16060
39:42.3,15740
39:42.5,15418
39:42.7,15103
39:42.9,14804
39:43.1,14494
39:43.3,14160
39:43.5,13842
39:43.7,13533
39:43.9,13245
39:44.1,12935
39:44.3,12627
39:44.5,12328
39:44.7,12039
39:44.9,11791
39:45.1,11520
39:45.3,11295
39:45.5,11304
39:45.7,11304
39:45.9,11304
39:46.1,11304
39:46.3,11304
39:46.5,11304
39:46.7,11304
39:46.9,11304
39:47.1,11304
39:47.3,11304
39:47.5,11304
39:47.7,11304
39:47.9,11304
39:48.1,11304
39:48.3,11304
39:48.5,11304
39:48.7,11304
39:48.9,11602
39:49.1,11901
39:49.3,12189
39:49.5,12502
39:49.7,12845
39:49.9,13199
39:50.1,13501
39:50.3,13791
39:50.5,14115
39:50.7,14456
39:50.9,14777
39:51.1,15047
39:51.3,15329
39:51.5,15652
39:51.7,15987
39:51.9,16291
39:52.1,16561
39:52.3,16862
39:52.5,17186
39:52.7,17527
39:52.9,17819
39:53.1,18101
39:53.3,18423
39:53.5,18767
39:53.7,19096
39:53.9,19381
39:54.1,19686
39:54.3,20023
39:54.5,20368
39:54.7,20676
39:54.9,20969
39:55.1,21307
39:55.3,21663
39:55.5,21997
39:55.7,22295
39:55.9,22614
39:56.1,22956
39:56.3,23299
39:56.5,23307
39:56.7,23307
39:56.9,23307
39:57.1,23307
39:57.3,23307
39:57.5,23307
39:57.7,23307
39:57.9,23307
39:58.1,23307
39:58.3,23307
39:58.5,23307
39:58.7,23307
39:58.9,23307
39:59.1,23307
39:59.3,23307
39:59.5,23307
39:59.7,23307
39:59.9,23287
40:00.1,23001
40:00.3,22692
40:00.5,22363
40:00.7,22044
40:00.9,21731
40:01.1,21405
40:01.3,21090
40:01.5,20786
40:01.7,20504
40:01.9,20202
40:02.1,19893
40:02.3,19582
40:02.5,19291
40:02.7,19005
40:02.9,18698
40:03.1,18387
40:03.3,18085
40:03.5,17785
40:03.7,17496
40:03.9,17183
40:04.1,16874
40:04.3,16567
40:04.5,16278
40:04.7,15993
40:04.9,15674
40:05.0,15374
40:05.2,15072
40:05.4,14789
40:05.6,14489
40:05.8,14169
40:06.0,13871
40:06.2,13568
40:06.4,13288
40:06.6,12999
40:06.8,12696
40:07.0,12404
40:07.2,12122
40:07.4,11869
40:07.6,11608
40:07.8,11363
40:08.0,11365
40:08.2,11365
40:08.4,11365
40:08.6,11365
40:08.8,11365
40:09.0,11365
40:09.2,11365
40:09.4,11365
40:09.6,11365
40:09.8,11365
40:10.0,11365
40:10.2,11365
40:10.4,11365
40:10.6,11365
40:10.8,11365
40:11.0,11418
40:11.2,11707
40:11.4,12002
40:11.6,12291
40:11.8,12615
40:12.0,12968
40:12.2,13308
40:12.4,13605
40:12.6,13901
40:12.8,14236
40:13.0,14575
