Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
21:27.7,5363
21:27.9,5541
21:28.1,5717
21:28.3,5897
21:28.5,6076
21:28.7,6254
21:28.9,6441
21:29.1,6641
21:29.3,6836
21:29.5,7018
21:29.7,7199
21:29.9,7378
21:30.1,7560
21:30.3,7744
21:30.5,7938
21:30.7,8137
21:30.9,8337
21:31.1,8519
21:31.3,8711
21:31.5,8900
21:31.7,9095
21:31.9,9289
21:32.1,9500
21:32.3,9708
21:32.5,9901
21:32.7,10093
21:32.9,10279
21:33.1,10461
21:33.3,10645
21:33.5,10845
21:33.7,11047
21:33.9,11241
21:34.1,11417
21:34.3,11594
21:34.5,11766
21:34.7,11938
21:34.9,12023
21:35.1,12021
21:35.3,12021
21:35.5,12021
21:35.7,12021
21:35.9,12021
21:36.1,12021
21:36.3,12021
21:36.5,12021
21:36.7,12021
21:36.9,12021
21:37.1,12021
21:37.3,12021
21:37.5,12021
21:37.7,12021
21:37.9,12021
21:38.1,12021
21:38.3,12021
21:38.5,12021
21:38.7,12021
21:38.9,12021
21:39.1,12021
21:39.3,12021
21:39.5,12021
21:39.7,12021
21:39.9,12021
21:40.1,12021
21:40.3,12021
21:40.5,12021
21:40.7,12021
21:40.9,11953
21:41.1,11753
21:41.3,11581
21:41.5,11403
21:41.7,11217
21:41.9,11020
21:42.1,10812
21:42.3,10614
21:42.5,10417
21:42.7,10228
21:42.9,10063
21:43.1,9891
21:43.3,9704
21:43.5,9523
21:43.7,9345
21:43.9,9177
21:44.1,9009
21:44.3,8843
21:44.5,8682
21:44.7,8522
21:44.8,8359
21:45.0,8181
21:45.2,8000
21:45.4,7820
21:45.6,7656
21:45.8,7479
21:46.0,7316
21:46.2,7157
21:46.4,6983
21:46.6,6815
21:46.8,6629
21:47.0,6449
21:47.2,6277
21:47.4,6101
21:47.6,5929
21:47.8,5768
21:48.0,5604
21:48.2,5427
21:48.4,5247
21:48.6,5058
21:48.8,4881
21:49.0,4709
21:49.2,4541
21:49.4,4381
21:49.6,4226
21:49.8,4060
21:50.0,3885
21:50.2,3703
21:50.4,3520
21:50.6,3353
21:50.8,3174
21:51.0,3009
21:51.2,2849
21:51.4,2679
21:51.6,2499
21:51.8,2314
21:52.0,2127
21:52.2,1951
21:52.4,1778
21:52.6,1618
21:52.8,1467
21:53.0,1317
21:53.2,1163
21:53.4,997
21:53.6,834
21:53.8,666
21:54.0,518
21:54.2,371
21:54.4,307
21:54.6,307
21:54.8,307
21:55.0,307
21:55.2,307
21:55.4,307
21:55.6,307
21:55.8,307
21:56.0,307
21:56.2,307
21:56.4,307
21:56.6,307
21:56.8,307
21:57.0,307
21:57.2,307
21:57.4,307
21:57.6,307
21:57.8,307
21:58.0,307
21:58.2,307
21:58.4,307
21:58.6,307
21:58.8,307
21:59.0,412
21:59.2,617
21:59.4,808
21:59.6,1012
21:59.8,1201
22:00.0,1389
22:00.2,1584
22:00.4,1777
22:00.6,1970
22:00.8,2175
22:01.0,2384
22:01.2,2581
22:01.4,2763
22:01.6,2947
22:01.8,3122
22:02.0,3292
22:02.2,3461
22:02.4,3651
22:02.6,3835
22:02.8,4010
22:03.0,4179
22:03.2,4348
22:03.4,4519
22:03.6,4691
22:03.8,4861
22:04.0,5046
22:04.2,5236
22:04.4,5419
22:04.6,5592
22:04.8,5768
22:05.0,5944
22:05.2,6122
22:05.4,6299
22:05.6,6489
22:05.8,6683
22:06.0,6870
22:06.2,7046
22:06.4,7232
22:06.6,7406
22:06.8,7586
22:07.0,7768
22:07.2,7961
22:07.4,8156
22:07.6,8347
22:07.8,8528
22:08.0,8720
22:08.2,8903
22:08.4,9091
22:08.6,9286
22:08.8,9492
22:09.0,9697
22:09.2,9886
22:09.4,10077
22:09.6,10260
22:09.8,10445
22:10.0,10625
22:10.2,10820
22:10.4,11019
22:10.6,11210
22:10.8,11390
22:11.0,11565
22:11.2,11737
22:11.4,11909
22:11.6,12044
22:11.8,12039
22:12.0,12039
22:12.2,12039
22:12.4,12039
22:12.6,12039
22:12.8,12039
22:13.0,12039
22:13.2,12039
22:13.4,12039
22:13.6,12039
22:13.8,12039
22:14.0,12039
22:14.2,12039
22:14.4,12039
22:14.6,12039
22:14.8,12039
22:15.0,12039
22:15.2,12039
22:15.4,12039
22:15.6,12039
22:15.8,12039
22:16.0,12039
22:16.2,12039
22:16.4,12039
22:16.6,12039
22:16.8,12039
22:17.0,12039
22:17.2,11911
22:17.4,11725
22:17.6,11552
22:17.8,11377
22:18.0,11189
22:18.2,10987
22:18.4,10785
22:18.6,10587
22:18.8,10391
22:19.0,10206
22:19.2,10039
22:19.4,9861
22:19.6,9686
22:19.8,9504
22:20.0,9331
22:20.2,9161
22:20.4,8996
22:20.6,8835
22:20.8,8672
22:21.0,8513
22:21.2,8349
22:21.4,8175
22:21.6,7991
22:21.8,7818
22:22.0,7651
22:22.2,7481
22:22.4,7315
22:22.6,7159
22:22.8,6987
22:23.0,6818
22:23.2,6636
22:23.4,6457
22:23.6,6284
22:23.8,6111
22:24.0,5942
22:24.2,5779
22:24.4,5617
22:24.6,5443
22:24.8,5267
22:25.0,5080
22:25.2,4901
22:25.4,4733
22:25.6,4561
22:25.8,4407
22:26.0,4259
22:26.2,4093
22:26.4,3919
22:26.6,3737
22:26.8,3555
22:27.0,3384
22:27.2,3208
22:27.4,3038
22:27.6,2877
22:27.8,2709
22:28.0,2532
22:28.2,2345
22:28.4,2158
22:28.6,1980
22:28.8,1807
22:29.0,1644
22:29.2,1490
22:29.4,1344
22:29.6,1193
22:29.8,1034
22:30.0,866
22:30.2,698
22:30.4,552
22:30.6,504
22:30.8,504
22:31.0,504
22:31.2,504
22:31.4,504
22:31.6,504
22:31.8,504
22:32.0,504
22:32.2,504
22:32.4,504
22:32.6,504
22:32.8,504
22:33.0,504
22:33.2,504
22:33.4,504
22:33.6,504
22:33.8,504
22:34.0,504
22:34.2,504
22:34.4,504
22:34.6,504
22:34.8,504
22:35.0,504
22:35.2,504
22:35.4,671
22:35.6,887
22:35.8,1091
22:36.0,1285
22:36.2,1489
22:36.4,1686
22:36.6,1889
22:36.8,2101
22:37.0,2320
22:37.2,2537
22:37.4,2738
22:37.6,2930
22:37.8,3120
22:38.0,3306
22:38.2,3490
22:38.4,3689
22:38.6,3883
22:38.8,4072
22:39.0,4248
22:39.2,4432
22:39.4,4611
22:39.6,4794
22:39.8,4979
22:40.0,5181
22:40.2,5377
22:40.4,5563
22:40.6,5749
22:40.8,5938
22:41.0,6123
22:41.2,6311
22:41.4,6511
22:41.6,6715
22:41.8,6914
22:42.0,7101
22:42.2,7298
22:42.4,7484
22:42.6,7675
22:42.8,7872
22:43.0,8080
22:43.2,8283
22:43.4,8484
22:43.6,8681
22:43.8,8871
22:44.0,9072
22:44.2,9273
22:44.4,9488
22:44.6,9701
22:44.8,9900
22:45.0,10107
22:45.2,10298
22:45.4,10493
22:45.6,10691
22:45.8,10899
22:46.0,11112
22:46.2,11303
22:46.4,11493
22:46.6,11677
22:46.8,11860
22:47.0,12039
22:47.2,12225
22:47.4,12287
22:47.6,12287
22:47.8,12287
22:48.0,12287
22:48.2,12287
22:48.4,12287
22:48.6,12287
22:48.8,12287
22:49.0,12287
22:49.2,12287
22:49.4,12287
22:49.6,12287
22:49.8,12287
22:50.0,12287
22:50.2,12287
22:50.4,12287
22:50.6,12287
22:50.8,12287
22:51.0,12287
22:51.2,12287
22:51.4,12287
22:51.6,12287
22:51.8,12287
22:52.0,12287
22:52.2,12287
22:52.4,12287
22:52.6,12287
22:52.8,12287
22:53.0,12287
22:53.2,12287
22:53.4,12287
22:53.6,12102
22:53.8,11913
22:54.0,11724
22:54.2,11537
22:54.4,11349
22:54.6,11147
22:54.8,10933
22:55.0,10729
22:55.2,10527
22:55.4,10334
22:55.6,10153
22:55.8,9981
22:56.0,9800
22:56.2,9617
22:56.4,9428
22:56.6,9247
22:56.8,9069
22:57.0,8891
22:57.2,8718
22:57.4,8548
22:57.6,8372
22:57.8,8189
22:58.0,7998
22:58.2,7816
22:58.4,7637
22:58.6,7457
22:58.8,7280
22:59.0,7110
22:59.2,6931
22:59.4,6744
22:59.6,6555
22:59.8,6370
23:00.0,6188
23:00.2,6007
23:00.4,5831
23:00.6,5657
23:00.8,5476
23:01.0,5290
23:01.2,5097
23:01.4,4907
23:01.6,4727
23:01.8,4549
23:02.0,4381
23:02.2,4212
23:02.4,4035
23:02.6,3855
23:02.8,3664
23:03.0,3479
23:03.2,3297
23:03.4,3120
23:03.6,2943
23:03.8,2764
23:04.0,2585
23:04.2,2393
23:04.4,2200
23:04.6,2014
23:04.8,1834
23:05.0,1661
23:05.2,1498
23:05.4,1337
23:05.6,1170
23:05.8,1001
23:06.0,827
23:06.2,651
23:06.4,647
23:06.5,647
23:06.7,647
23:06.9,647
23:07.2,647
23:07.3,647
23:07.5,647
23:07.7,647
23:07.9,647
23:08.1,647
23:08.3,647
23:08.5,647
23:08.7,647
23:08.9,647
23:09.1,647
23:09.3,647
23:09.5,647
23:09.7,647
23:09.9,647
23:10.1,647
23:10.3,647
23:10.5,647
23:10.7,647
23:10.9,647
23:11.1,647
23:11.3,647
23:11.5,646
23:11.7,875
23:11.9,1079
23:12.1,1271
23:12.3,1469
23:12.5,1669
23:12.7,1871
23:12.9,2077
23:13.1,2300
23:13.3,2519
23:13.5,2719
23:13.7,2917
23:13.9,3108
23:14.1,3293
23:14.3,3477
23:14.5,3673
23:14.7,3871
23:14.9,4061
23:15.1,4234
23:15.3,4424
23:15.5,4598
23:15.7,4780
23:15.9,4966
23:16.1,5166
23:16.3,5364
23:16.5,5550
23:16.7,5735
23:16.9,5922
23:17.1,6111
23:17.3,6297
23:17.5,6494
23:17.7,6696
23:17.9,6896
23:18.1,7084
23:18.3,7276
23:18.5,7462
23:18.7,7656
23:18.9,7855
23:19.1,8059
23:19.3,8263
23:19.5,8460
23:19.7,8660
23:19.9,8852
23:20.1,9051
23:20.3,9256
23:20.5,9465
23:20.7,9679
23:20.9,9881
23:21.1,10086
23:21.3,10278
23:21.5,10473
23:21.7,10670
23:21.9,10883
23:22.1,11093
23:22.3,11291
23:22.5,11478
23:22.7,11667
23:22.9,11779
23:23.1,11778
23:23.3,11778
23:23.5,11778
23:23.7,11778
23:23.9,11778
23:24.1,11778
23:24.3,11778
23:24.5,11778
23:24.7,11778
23:24.9,11778
23:25.1,11778
23:25.3,11778
23:25.5,11778
23:25.7,11778
23:25.9,11778
23:26.1,11778
23:26.3,11778
23:26.5,11778
23:26.7,11778
23:26.9,11778
23:27.1,11778
23:27.3,11778
23:27.5,11778
23:27.7,11778
23:27.9,11778
23:28.1,11778
23:28.3,11778
23:28.5,11778
23:28.7,11778
23:28.9,11778
23:29.1,11778
23:29.3,11778
23:29.5,11778
23:29.7,11748
23:29.9,11544
23:30.1,11353
23:30.3,11157
23:30.5,10947
23:30.7,10742
23:30.9,10539
23:31.1,10336
23:31.3,10142
23:31.5,9949
23:31.7,9763
23:31.9,9563
23:32.1,9366
23:32.3,9187
23:32.5,9008
23:32.7,8830
23:32.9,8656
23:33.1,8486
23:33.3,8307
23:33.5,8121
23:33.7,7931
23:33.9,7753
23:34.1,7575
23:34.3,7395
23:34.5,7221
23:34.7,7048
23:34.9,6867
23:35.1,6679
23:35.3,6486
23:35.5,6305
23:35.7,6123
23:35.9,5943
23:36.1,5770
23:36.3,5596
23:36.5,5412
23:36.7,5222
23:36.9,5031
23:37.1,4850
23:37.3,4665
23:37.5,4493
23:37.7,4329
23:37.9,4158
23:38.1,3981
23:38.3,3794
23:38.5,3603
23:38.7,3423
23:38.9,3241
23:39.1,3062
23:39.3,2887
23:39.5,2712
23:39.7,2524
23:39.9,2331
23:40.1,2139
23:40.3,1956
23:40.5,1776
23:40.7,1604
23:40.9,1444
23:41.1,1286
23:41.3,1115
23:41.5,943
23:41.7,767
23:41.9,599
23:42.1,476
23:42.3,482
23:42.5,482
23:42.7,482
23:42.9,482
23:43.1,482
23:43.3,482
23:43.5,482
23:43.7,482
23:43.9,482
23:44.1,482
23:44.3,482
23:44.5,482
23:44.7,482
23:44.9,482
23:45.1,482
23:45.3,482
23:45.5,482
23:45.7,482
23:45.9,482
23:46.1,482
23:46.3,482
23:46.5,482
23:46.7,482
23:46.9,482
23:47.1,482
23:47.3,482
23:47.5,482
23:47.7,482
23:47.9,554
23:48.1,759
23:48.3,960
23:48.5,1156
23:48.7,1337
23:48.9,1539
23:49.1,1726
23:49.3,1927
23:49.5,2132
23:49.7,2348
23:49.9,2557
23:50.1,2742
23:50.3,2929
23:50.5,3108
23:50.7,3283
23:50.9,3451
23:51.1,3640
23:51.3,3825
23:51.5,4004
23:51.7,4170
23:51.9,4341
23:52.1,4513
23:52.3,4686
23:52.5,4856
23:52.7,5043
23:52.9,5235
23:53.1,5422
23:53.3,5595
23:53.5,5774
23:53.7,5953
23:53.9,6132
23:54.1,6311
23:54.3,6504
23:54.5,6700
23:54.7,6894
23:54.9,7074
23:55.1,7254
