Date,Position [Encoder Input Ch:0 -> ENC1001 -> HUB0002 Port:0 S/N:750804]
53:10.0,11333
53:10.2,11333
53:10.4,11334
53:10.6,10972
53:10.8,10587
53:11.0,10209
53:11.2,9834
53:11.4,9462
53:11.6,9086
53:11.8,8729
53:12.0,8380
53:12.2,8033
53:12.4,7667
53:12.6,7317
53:12.8,6963
53:13.0,6609
53:13.2,6248
53:13.4,5893
53:13.6,5535
53:13.8,5183
53:14.0,4823
53:14.2,4465
53:14.4,4108
53:14.6,3761
53:14.8,3401
53:15.0,3046
53:15.2,2697
53:15.4,2353
53:15.6,1984
53:15.8,1625
53:16.0,1276
53:16.2,937
53:16.4,587
53:16.6,235
53:16.8,168
53:17.0,168
53:17.2,168
53:17.4,168
53:17.6,168
53:17.8,168
53:18.0,168
53:18.2,168
53:18.4,168
53:18.6,168
53:18.8,168
53:19.0,168
53:19.2,168
53:19.4,168
53:19.6,168
53:19.8,168
53:20.0,168
53:20.2,168
53:20.4,168
53:20.6,168
53:20.8,521
53:21.0,897
53:21.2,1271
53:21.4,1650
53:21.6,2047
53:21.8,2430
53:22.0,2793
53:22.2,3146
53:22.4,3521
53:22.6,3879
53:22.8,4238
53:23.0,4591
53:23.2,4964
53:23.4,5329
53:23.6,5689
53:23.8,6049
53:24.0,6430
53:24.2,6809
53:24.4,7163
53:24.6,7526
53:24.8,7912
53:25.0,8288
53:25.2,8656
53:25.4,9033
53:25.6,9427
53:25.8,9808
53:26.0,10171
53:26.2,10556
53:26.4,10938
53:26.6,11299
53:26.8,11354
53:27.0,11354
53:27.2,11354
53:27.4,11354
53:27.6,11354
53:27.8,11354
53:28.0,11354
53:28.2,11354
53:28.4,11354
53:28.6,11354
53:28.8,11354
53:29.0,11354
53:29.2,11354
53:29.4,11354
53:29.6,11354
53:29.8,11354
53:30.0,11354
53:30.2,11354
53:30.4,11354
53:30.6,11354
53:30.8,11354
53:31.0,11035
53:31.2,10654
53:31.4,10265
53:31.6,9881
53:31.8,9503
53:32.0,9115
53:32.2,8750
53:32.4,8399
53:32.6,8044
53:32.8,7675
53:33.0,7316
53:33.2,6955
53:33.4,6599
53:33.6,6225
53:33.8,5862
53:34.0,5506
53:34.2,5147
53:34.4,4772
53:34.6,4409
53:34.8,4053
53:35.0,3694
53:35.2,3329
53:35.4,2965
53:35.6,2612
53:35.8,2255
53:36.0,1881
53:36.2,1518
53:36.4,1169
53:36.6,825
53:36.8,470
53:37.0,145
53:37.2,142
53:37.4,142
53:37.6,142
53:37.8,142
53:38.0,142
53:38.2,142
53:38.4,142
53:38.6,142
53:38.8,142
53:39.0,142
53:39.2,142
53:39.4,142
53:39.6,142
53:39.8,142
53:40.0,142
53:40.2,142
53:40.4,142
53:40.6,142
53:40.8,142
53:41.0,142
53:41.2,450
53:41.4,835
53:41.6,1217
53:41.8,1589
53:42.0,1985
53:42.2,2376
53:42.4,2750
53:42.6,3097
53:42.8,3469
53:43.0,3829
53:43.2,4187
53:43.4,4535
53:43.6,4908
53:43.8,5274
53:44.0,5635
53:44.2,5993
53:44.4,6373
53:44.6,6743
53:44.8,7113
53:45.0,7475
53:45.2,7855
53:45.4,8228
53:45.6,8602
53:45.8,8986
53:46.0,9369
53:46.2,9750
53:46.4,10118
53:46.6,10501
53:46.8,10881
53:47.0,11247
53:47.2,11343
53:47.4,11343
53:47.6,11343
53:47.8,11343
53:48.0,11343
53:48.2,11343
53:48.4,11343
53:48.6,11343
53:48.8,11343
53:49.0,11343
53:49.2,11343
53:49.4,11343
53:49.6,11343
53:49.8,11343
53:50.0,11343
53:50.2,11343
53:50.4,11343
53:50.6,11343
53:50.8,11343
53:51.0,11343
53:51.2,11343
53:51.4,11073
53:51.5,10685
53:51.7,10296
53:51.9,9913
53:52.1,9533
53:52.3,9149
53:52.5,8785
53:52.7,8419
53:52.9,8066
53:53.1,7696
53:53.3,7339
53:53.5,6976
53:53.7,6617
53:53.9,6248
53:54.1,5881
53:54.3,5526
53:54.5,5161
53:54.7,4794
53:54.9,4426
53:55.1,4073
53:55.3,3720
53:55.5,3349
53:55.7,2985
53:55.9,2633
53:56.1,2277
53:56.3,1901
53:56.5,1535
53:56.7,1186
53:56.9,847
53:57.1,483
53:57.3,141
53:57.5,124
53:57.7,124
53:57.9,124
53:58.1,124
53:58.3,124
53:58.5,124
53:58.7,124
53:58.9,124
53:59.1,124
53:59.3,124
53:59.5,124
53:59.7,124
53:59.9,124
54:00.1,124
54:00.3,124
54:00.5,124
54:00.7,124
54:00.9,124
54:01.1,124
54:01.3,124
54:01.5,380
54:01.7,769
54:01.9,1144
54:02.1,1526
54:02.3,1915
54:02.5,2305
54:02.7,2678
54:02.9,3037
54:03.1,3400
54:03.3,3764
54:03.5,4123
54:03.7,4470
54:03.9,4841
54:04.1,5205
54:04.3,5573
54:04.5,5926
54:04.7,6302
54:04.9,6678
54:05.1,7039
54:05.3,7401
54:05.5,7779
54:05.7,8152
54:05.9,8526
54:06.1,8898
54:06.3,9286
54:06.5,9673
54:06.7,10040
54:06.9,10415
54:07.1,10802
54:07.3,11170
54:07.5,11314
54:07.7,11315
54:07.9,11315
54:08.1,11315
54:08.3,11315
54:08.5,11315
54:08.7,11315
54:08.9,11315
54:09.1,11315
54:09.3,11315
54:09.5,11315
54:09.7,11315
54:09.9,11315
54:10.1,11315
54:10.3,11315
54:10.5,11315
54:10.7,11315
54:10.9,11315
54:11.1,11315
54:11.3,11315
54:11.5,11315
54:11.7,11099
54:11.9,10713
54:12.1,10333
54:12.3,9948
54:12.5,9577
54:12.7,9199
54:12.9,8833
54:13.1,8489
54:13.3,8135
54:13.5,7770
54:13.7,7418
54:13.9,7067
54:14.1,6715
54:14.3,6357
54:14.5,5996
54:14.7,5642
54:14.9,5288
54:15.1,4925
54:15.3,4561
54:15.5,4209
54:15.7,3857
54:15.9,3499
54:16.1,3137
54:16.3,2790
54:16.5,2445
54:16.7,2082
54:16.9,1713
54:17.1,1365
54:17.3,1030
54:17.5,674
54:17.7,327
54:17.9,288
54:18.1,288
54:18.3,288
54:18.5,288
54:18.7,288
54:18.9,288
54:19.1,288
54:19.3,288
54:19.5,288
54:19.7,288
54:19.9,288
54:20.1,288
54:20.3,288
54:20.5,288
54:20.7,288
54:20.9,288
54:21.1,288
54:21.3,288
54:21.5,288
54:21.7,288
54:21.9,502
54:22.1,884
54:22.3,1255
54:22.5,1631
54:22.7,2032
54:22.9,2417
54:23.1,2785
54:23.3,3137
54:23.5,3512
54:23.7,3873
54:23.9,4225
54:24.1,4573
54:24.3,4946
54:24.5,5317
54:24.7,5670
54:24.9,6030
54:25.1,6410
54:25.3,6781
54:25.5,7141
54:25.7,7509
54:25.9,7885
54:26.1,8256
54:26.3,8626
54:26.5,9004
54:26.7,9403
54:26.9,9781
54:27.1,10147
54:27.3,10523
54:27.5,10913
54:27.7,11273
54:27.9,11543
54:28.1,11542
54:28.3,11542
54:28.5,11542
54:28.7,11542
54:28.9,11542
54:29.1,11542
54:29.3,11542
54:29.5,11542
54:29.7,11542
54:29.9,11542
54:30.1,11542
54:30.3,11542
54:30.5,11542
54:30.7,11542
54:30.9,11542
54:31.1,11542
54:31.3,11542
54:31.5,11542
54:31.7,11542
54:31.9,11542
54:32.1,11365
54:32.3,10991
54:32.5,10595
54:32.7,10215
54:32.9,9833
54:33.1,9461
54:33.3,9078
54:33.5,8720
54:33.7,8365
54:33.9,8005
54:34.1,7636
54:34.3,7275
54:34.5,6918
54:34.7,6560
54:34.9,6186
54:35.1,5822
54:35.3,5463
54:35.5,5103
54:35.7,4726
54:35.9,4366
54:36.1,4012
54:36.3,3655
54:36.5,3278
54:36.7,2920
54:36.9,2572
54:37.1,2206
54:37.3,1836
54:37.5,1472
54:37.7,1132
54:37.9,786
54:38.1,431
54:38.3,340
54:38.5,340
54:38.7,340
54:38.9,340
54:39.1,340
54:39.3,340
54:39.5,340
54:39.7,340
54:39.9,340
54:40.1,340
54:40.3,340
54:40.5,340
54:40.7,340
54:40.9,340
54:41.1,340
54:41.3,340
54:41.5,340
54:41.7,340
54:41.9,340
54:42.1,340
54:42.3,496
54:42.5,885
54:42.7,1257
54:42.9,1635
54:43.1,2032
54:43.3,2418
54:43.5,2795
54:43.7,3144
54:43.9,3516
54:44.1,3877
54:44.3,4227
54:44.5,4577
54:44.7,4948
54:44.9,5310
54:45.1,5674
54:45.3,6033
54:45.5,6411
54:45.7,6782
54:45.9,7147
54:46.1,7507
54:46.3,7891
54:46.5,8263
54:46.7,8634
54:46.9,9011
54:47.1,9407
54:47.3,9788
54:47.5,10150
54:47.7,10530
54:47.9,10915
54:48.1,11281
54:48.3,11515
54:48.5,11513
54:48.7,11513
54:48.9,11513
54:49.1,11513
54:49.3,11513
54:49.5,11513
54:49.7,11513
54:49.9,11513
54:50.1,11513
54:50.3,11513
54:50.5,11513
54:50.7,11513
54:50.9,11513
54:51.1,11513
54:51.3,11513
54:51.5,11513
54:51.7,11513
54:51.9,11513
54:52.1,11513
54:52.3,11513
54:52.5,11396
54:52.7,11018
54:52.9,10630
54:53.1,10238
54:53.3,9862
54:53.5,9486
54:53.7,9106
54:53.9,8747
54:54.1,8390
54:54.3,8028
54:54.5,7662
54:54.7,7301
54:54.9,6946
54:55.1,6589
54:55.3,6215
54:55.5,5849
54:55.7,5494
54:55.9,5127
54:56.1,4756
54:56.3,4394
54:56.5,4038
54:56.7,3679
54:56.9,3314
54:57.1,2950
54:57.3,2599
54:57.5,2241
54:57.7,1867
54:57.9,1504
54:58.1,1158
54:58.3,814
54:58.5,462
54:58.7,319
54:58.9,319
54:59.1,319
54:59.3,319
54:59.5,319
54:59.7,319
54:59.9,319
55:00.1,319
55:00.3,319
55:00.5,319
55:00.7,319
55:00.9,319
55:01.1,319
55:01.3,319
55:01.5,319
55:01.7,319
55:01.9,319
55:02.1,319
55:02.3,319
55:02.5,319
55:02.7,423
55:02.9,817
55:03.1,1191
55:03.3,1562
55:03.5,1957
55:03.7,2352
55:03.9,2723
55:04.1,3075
55:04.3,3447
55:04.5,3811
55:04.7,4161
55:04.9,4511
55:05.1,4881
55:05.3,5252
55:05.5,5607
55:05.7,5965
55:05.9,6344
55:06.1,6719
55:06.3,7078
55:06.5,7441
55:06.7,7821
55:06.9,8198
55:07.1,8565
55:07.3,8945
55:07.5,9338
55:07.7,9721
55:07.9,10087
55:08.1,10457
55:08.3,10848
55:08.5,11216
55:08.7,11499
55:08.9,11493
55:09.1,11493
55:09.3,11493
55:09.5,11493
55:09.7,11493
55:09.9,11493
55:10.1,11493
55:10.3,11493
55:10.5,11493
55:10.7,11493
55:10.9,11493
55:11.1,11493
55:11.3,11493
55:11.5,11493
55:11.7,11493
55:11.9,11493
55:12.1,11493
55:12.3,11493
55:12.5,11493
55:12.7,11493
55:12.9,11422
55:13.1,11037
55:13.2,10658
55:13.4,10258
55:13.6,9886
55:13.8,9511
55:14.0,9132
55:14.2,8769
55:14.4,8409
55:14.6,8054
55:14.8,7684
55:15.0,7330
55:15.2,6967
55:15.4,6609
55:15.6,6244
55:15.8,5883
55:16.0,5522
55:16.2,5161
55:16.4,4789
55:16.6,4422
55:16.8,4069
55:17.0,3718
55:17.2,3346
55:17.4,2993
55:17.6,2641
55:17.8,2285
55:18.0,1910
55:18.2,1543
55:18.4,1198
55:18.6,854
55:18.8,505
55:19.0,327
55:19.2,327
55:19.4,327
55:19.6,327
55:19.8,327
55:20.0,327
55:20.2,327
55:20.4,327
55:20.6,327
55:20.8,327
55:21.0,327
55:21.2,327
55:21.4,327
55:21.6,327
55:21.8,327
55:22.0,327
55:22.2,327
55:22.4,327
55:22.6,327
55:22.8,327
55:23.0,385
55:23.2,785
55:23.4,1155
55:23.6,1534
55:23.8,1917
55:24.0,2313
55:24.2,2686
55:24.4,3043
55:24.6,3409
55:24.8,3771
55:25.0,4129
55:25.2,4477
55:25.4,4845
55:25.6,5210
55:25.8,5573
55:26.0,5927
55:26.2,6306
55:26.4,6680
55:26.6,7041
55:26.8,7399
55:27.0,7777
55:27.2,8150
55:27.4,8521
55:27.6,8893
55:27.8,9287
55:28.0,9676
55:28.2,10041
55:28.4,10422
55:28.6,10801
55:28.8,11170
55:29.0,11501
55:29.2,11490
55:29.4,11490
55:29.6,11490
55:29.8,11490
55:30.0,11490
55:30.2,11490
55:30.4,11490
55:30.6,11490
55:30.8,11490
55:31.0,11490
55:31.2,11490
55:31.4,11490
55:31.6,11490
55:31.8,11490
55:32.0,11490
55:32.2,11490
55:32.4,11490
55:32.6,11490
55:32.8,11490
55:33.0,11490
55:33.2,11464
55:33.4,11086
55:33.6,10701
55:33.8,10312
55:34.0,9927
55:34.2,9556
55:34.4,9172
55:34.6,8809
55:34.8,8453
55:35.0,8102
55:35.2,7729
55:35.4,7371
55:35.6,7009
55:35.8,6654
55:36.0,6283
55:36.2,5920
55:36.4,5556
55:36.6,5195
55:36.8,4820
55:37.0,4462
55:37.2,4098
55:37.4,3747
55:37.6,3381
55:37.8,3016
55:38.0,2658
55:38.2,2304
55:38.4,1932
55:38.6,1570
55:38.8,1216
55:39.0,877
55:39.2,517
55:39.4,305
55:39.6,303
55:39.8,303
55:40.0,303
55:40.2,303
55:40.4,303
55:40.6,303
55:40.8,303
55:41.0,303
55:41.2,303
55:41.4,303
55:41.6,303
55:41.8,303
55:42.0,303
55:42.2,303
55:42.4,303
55:42.6,303
55:42.8,303
55:43.0,303
55:43.2,303
55:43.4,317
55:43.6,713
55:43.8,1088
55:44.0,1458
55:44.2,1846
55:44.4,2246
55:44.6,2621
55:44.8,2978
55:45.0,3345
55:45.2,3711
55:45.4,4063
55:45.6,4412
55:45.8,4771
55:46.0,5143
55:46.2,5505
55:46.4,5856
55:46.6,6227
55:46.8,6603
55:47.0,6967
55:47.2,7324
55:47.4,7697
55:47.6,8074
55:47.8,8444
55:48.0,8806
55:48.2,9193
55:48.4,9584
55:48.6,9955
55:48.8,10322
55:49.0,10714
55:49.2,11081
55:49.4,11444
55:49.6,11522
55:49.8,11522
55:50.0,11522
55:50.2,11522
55:50.4,11522
55:50.6,11522
55:50.8,11522
55:51.0,11522
55:51.2,11522
55:51.4,11522
55:51.6,11522
55:51.8,11522
55:52.0,11522
55:52.2,11522
55:52.4,11522
55:52.6,11522
55:52.8,11522
55:53.0,11522
55:53.2,11522
55:53.4,11522
55:53.6,11523
55:53.8,11163
55:54.0,10796
55:54.2,10411
55:54.4,10033
55:54.6,9668
55:54.8,9293
55:55.0,8932
55:55.2,8580
55:55.4,8237
55:55.6,7876
55:55.8,7505
55:56.0,7156
55:56.2,6816
55:56.4,6454
55:56.6,6088
55:56.8,5738
55:57.0,5386
55:57.2,5024
55:57.4,4656
55:57.6,4303
55:57.8,3959
55:58.0,3607
55:58.2,3246
55:58.4,2894
55:58.6,2546
55:58.8,2188
55:59.0,1815
55:59.2,1469
55:59.4,1128
55:59.6,786
55:59.8,521
56:00.0,523
56:00.2,523
56:00.4,523
56:00.6,523
56:00.8,523
56:01.0,523
56:01.2,523
56:01.4,523
56:01.6,523
56:01.8,523
56:02.0,523
56:02.2,523
56:02.4,523
56:02.6,523
56:02.8,523
56:03.0,523
56:03.2,523
56:03.4,523
56:03.6,523
56:03.8,523
56:04.0,877
56:04.2,1246
56:04.4,1619
56:04.6,2018
56:04.8,2410
56:05.0,2783
56:05.2,3141
56:05.4,3517
56:05.6,3880
56:05.8,4229
56:06.0,4580
56:06.2,4952
56:06.4,5314
56:06.6,5673
56:06.8,6032
56:07.0,6411
56:07.2,6785
56:07.4,7144
56:07.6,7500
56:07.8,7882
56:08.0,8254
56:08.2,8623
56:08.4,8997
56:08.6,9391
56:08.8,9767
56:09.0,10142
56:09.2,10515
56:09.4,10898
56:09.6,11265
56:09.8,11620
56:10.0,11746
56:10.2,11746
56:10.4,11746
56:10.6,11744
56:10.8,11744
56:11.0,11743
56:11.2,11743
56:11.4,11742
56:11.6,11742
56:11.8,11742
56:12.0,11742
56:12.2,11742
56:12.4,11742
56:12.6,11742
56:12.8,11742
56:13.0,11742
56:13.2,11742
56:13.4,11742
56:13.6,11742
56:13.8,11742
56:14.0,11742
56:14.2,11423
56:14.4,11054
56:14.6,10670
56:14.8,10278
56:15.0,9902
56:15.2,9532
56:15.4,9160
56:15.6,8806
56:15.8,8441
56:16.0,8094
56:16.2,7723
56:16.4,7362
56:16.6,7002
56:16.8,6647
56:17.0,6277
56:17.2,5916
56:17.4,5550
56:17.6,5193
56:17.8,4818
56:18.0,4459
56:18.2,4099
56:18.4,3745
56:18.6,3376
56:18.8,3017
56:19.0,2658
56:19.2,2301
56:19.4,1928
56:19.6,1575
56:19.8,1216
56:20.0,882
56:20.2,525
56:20.4,491
56:20.6,491
56:20.8,491
56:21.0,491
56:21.2,491
56:21.4,491
56:21.6,491
56:21.8,491
56:22.0,491
56:22.2,491
56:22.4,491
56:22.6,491
56:22.8,491
56:23.0,491
56:23.2,491
56:23.4,491
56:23.6,491
56:23.8,491
56:24.0,491
56:24.2,491
56:24.4,808
56:24.6,1171
56:24.8,1543
56:25.0,1934
56:25.2,2328
56:25.4,2705
56:25.6,3065
56:25.8,3438
56:26.0,3802
56:26.2,4154
56:26.4,4502
56:26.6,4870
56:26.8,5236
56:27.0,5592
56:27.2,5945
56:27.4,6323
56:27.6,6696
56:27.8,7048
56:28.0,7408
56:28.2,7789
56:28.4,8167
56:28.6,8534
56:28.8,8906
56:29.0,9296
56:29.2,9678
56:29.4,10046
56:29.6,10415
56:29.8,10806
56:30.0,11176
56:30.2,11528
56:30.4,11696
56:30.6,11696
56:30.8,11696
56:31.0,11695
56:31.2,11695
56:31.4,11696
56:31.6,11696
56:31.8,11696
56:32.0,11696
56:32.2,11696
56:32.4,11696
56:32.6,11695
56:32.8,11695
56:33.0,11695
56:33.2,11696
56:33.4,11696
56:33.6,11696
56:33.8,11696
56:34.0,11696
56:34.2,11696
56:34.4,11696
56:34.6,11420
56:34.8,11053
56:35.0,10668
56:35.2,10278
56:35.4,9902
56:35.6,9537
56:35.8,9159
56:36.0,8802
56:36.2,8445
56:36.4,8096
56:36.6,7725
56:36.8,7366
56:37.0,7002
56:37.2,6648
56:37.4,6277
56:37.6,5921
56:37.8,5555
56:38.0,5200
56:38.2,4827
56:38.4,4466
56:38.6,4101
56:38.8,3754
56:39.0,3388
56:39.2,3029
56:39.4,2669
56:39.6,2316
56:39.8,1942
56:40.0,1570
56:40.2,1223
56:40.3,884
56:40.5,538
56:40.7,534
56:40.9,534
56:41.1,534
56:41.3,534
56:41.5,534
56:41.7,534
56:41.9,534
56:42.1,534
56:42.3,534
56:42.5,534
56:42.7,534
56:42.9,534
56:43.1,534
56:43.3,534
56:43.5,534
56:43.7,534
56:43.9,534
56:44.1,534
56:44.3,534
56:44.5,534
56:44.7,803
56:44.9,1174
56:45.1,1546
56:45.3,1933
56:45.5,2331
56:45.7,2710
56:45.9,3069
56:46.1,3443
56:46.3,3807
56:46.5,4161
56:46.7,4508
56:46.9,4878
56:47.1,5246
56:47.3,5604
56:47.5,5960
56:47.7,6340
56:47.9,6711
56:48.1,7081
56:48.3,7439
56:48.5,7821
56:48.7,8202
56:48.9,8571
56:49.1,8945
56:49.3,9331
56:49.5,9714
56:49.7,10079
56:49.9,10451
56:50.1,10841
56:50.3,11205
56:50.5,11560
56:50.7,11694
56:50.9,11691
56:51.1,11691
56:51.3,11691
56:51.5,11691
56:51.7,11691
56:51.9,11691
56:52.1,11691
56:52.3,11691
56:52.5,11691
56:52.7,11691
56:52.9,11691
56:53.1,11691
56:53.3,11691
56:53.5,11691
56:53.7,11691
56:53.9,11691
56:54.1,11691
56:54.3,11691
56:54.5,11691
56:54.7,11691
56:54.9,11466
56:55.1,11101
56:55.3,10715
56:55.5,10318
56:55.7,9946
56:55.9,9571
56:56.1,9199
56:56.3,8838
56:56.5,8487
56:56.7,8135
56:56.9,7765
56:57.1,7405
56:57.3,7045
56:57.5,6688
56:57.7,6319
56:57.9,5960
56:58.1,5597
56:58.3,5245
56:58.5,4872
56:58.7,4506
56:58.9,4148
56:59.1,3802
56:59.3,3428
56:59.5,3070
56:59.7,2716
56:59.9,2365
57:00.1,1983
57:00.3,1614
57:00.5,1266
57:00.7,926
57:00.9,576
57:01.1,547
57:01.3,547
57:01.5,547
57:01.7,547
57:01.9,547
57:02.1,547
57:02.3,547
57:02.5,547
57:02.7,547
57:02.9,547
57:03.1,547
57:03.3,547
57:03.5,547
57:03.7,547
57:03.9,547
57:04.1,547
57:04.3,547
57:04.5,547
57:04.7,547
57:04.9,547
57:05.1,758
57:05.3,1123
57:05.5,1484
57:05.7,1863
57:05.9,2251
57:06.1,2621
57:06.3,2977
57:06.5,3340
57:06.7,3704
57:06.9,4056
57:07.1,4401
57:07.3,4756
57:07.5,5120
57:07.7,5477
57:07.9,5826
57:08.1,6193
57:08.3,6560
57:08.5,6919
57:08.7,7274
57:08.9,7641
57:09.1,8014
57:09.3,8379
57:09.5,8741
57:09.7,9115
57:09.9,9500
57:10.1,9865
57:10.3,10218
57:10.5,10591
57:10.7,10963
57:10.9,11319
57:11.1,11664
57:11.3,11724
57:11.5,11724
57:11.7,11724
57:11.9,11724
57:12.1,11724
57:12.3,11724
57:12.5,11724
57:12.7,11724
57:12.9,11724
57:13.1,11724
57:13.3,11724
57:13.5,11724
57:13.7,11724
57:13.9,11724
57:14.1,11724
57:14.3,11724
57:14.5,11724
57:14.7,11724
57:14.9,11724
57:15.1,11724
57:15.3,11549
57:15.5,11185
57:15.7,10816
57:15.9,10435
57:16.1,10057
57:16.3,9705
57:16.5,9340
57:16.7,8983
57:16.9,8631
57:17.1,8296
57:17.3,7944
57:17.5,7585
57:17.7,7235
57:17.9,6890
57:18.1,6535
57:18.3,6170
57:18.5,5822
57:18.7,5478
57:18.9,5127
57:19.1,4760
57:19.3,4408
57:19.5,4062
57:19.7,3721
57:19.9,3361
57:20.1,3006
57:20.3,2658
57:20.5,2309
57:20.7,1946
57:20.9,1595
57:21.1,1245
57:21.3,918
57:21.5,564
57:21.7,536
57:21.9,536
57:22.1,536
57:22.3,536
57:22.5,536
57:22.7,536
57:22.9,536
57:23.1,536
57:23.3,536
57:23.5,536
57:23.7,536
57:23.9,536
57:24.1,536
57:24.3,536
57:24.5,536
57:24.7,536
57:24.9,536
57:25.1,536
57:25.3,536
57:25.5,700
57:25.7,1081
57:25.9,1449
57:26.1,1830
57:26.3,2234
57:26.5,2609
57:26.7,2979
57:26.9,3346
57:27.1,3717
57:27.3,4074
57:27.5,4422
57:27.7,4782
57:27.9,5155
57:28.1,5516
57:28.3,5872
57:28.5,6239
57:28.7,6614
57:28.9,6983
57:29.1,7343
57:29.3,7723
57:29.5,8098
57:29.7,8465
57:29.9,8835
57:30.1,9223
57:30.3,9608
57:30.5,9978
57:30.7,10347
57:30.9,10732
57:31.1,11100
57:31.3,11459
57:31.5,11687
57:31.7,11687
57:31.9,11687
57:32.1,11687
57:32.3,11687
57:32.5,11687
57:32.7,11687
57:32.9,11687
57:33.1,11687
57:33.3,11687
57:33.5,11687
57:33.7,11687
57:33.9,11687
57:34.1,11687
57:34.3,11687
57:34.5,11687
57:34.7,11687
57:34.9,11687
57:35.1,11687
57:35.3,11687
57:35.5,11687
57:35.7,11567
57:35.9,11195
57:36.1,10827
57:36.3,10438
57:36.5,10063
57:36.7,9705
57:36.9,9336
57:37.1,8975
57:37.3,8626
57:37.5,8283
57:37.7,7926
57:37.9,7557
57:38.1,7216
57:38.3,6866
57:38.5,6517
57:38.7,6147
57:38.9,5798
57:39.1,5445
57:39.3,5094
57:39.5,4727
57:39.7,4372
57:39.9,4023
57:40.1,3676
57:40.3,3310
57:40.5,2959
57:40.7,2613
57:40.9,2262
57:41.1,1894
57:41.3,1536
57:41.5,1197
57:41.7,855
57:41.9,586
57:42.1,590
57:42.3,590
57:42.5,590
57:42.7,590
57:42.9,590
57:43.1,590
57:43.3,590
57:43.5,590
57:43.7,590
57:43.9,590
57:44.1,590
57:44.3,590
57:44.5,590
57:44.7,590
57:44.9,590
57:45.1,590
57:45.3,590
57:45.5,590
57:45.7,590
57:45.9,702
57:46.1,1084
57:46.3,1453
57:46.5,1831
57:46.7,2234
57:46.9,2617
57:47.1,2980
57:47.3,3353
57:47.5,3721
57:47.7,4079
57:47.9,4426
57:48.1,4787
57:48.3,5157
57:48.5,5520
57:48.7,5873
57:48.9,6245
57:49.1,6620
57:49.3,6989
57:49.5,7345
57:49.7,7719
57:49.9,8097
57:50.1,8463
57:50.3,8836
57:50.5,9221
57:50.7,9607
57:50.9,9979
57:51.1,10345
57:51.3,10727
57:51.5,11101
57:51.7,11455
57:51.9,11806
57:52.1,11802
57:52.3,11802
57:52.5,11802
57:52.7,11802
57:52.9,11802
57:53.1,11802
57:53.3,11802
57:53.5,11802
57:53.7,11802
57:53.9,11802
57:54.1,11802
57:54.3,11802
57:54.5,11802
57:54.7,11802
57:54.9,11802
57:55.1,11802
57:55.3,11802
57:55.5,11802
57:55.7,11802
57:55.9,11802
57:56.1,11726
57:56.3,11343
57:56.5,10977
57:56.7,10587
57:56.9,10197
57:57.1,9829
57:57.3,9466
57:57.5,9094
57:57.7,8739
57:57.9,8386
57:58.1,8033
57:58.3,7655
57:58.5,7303
57:58.7,6948
57:58.9,6591
57:59.1,6221
57:59.3,5859
57:59.5,5504
57:59.7,5146
57:59.9,4767
58:00.1,4406
58:00.3,4053
58:00.5,3700
58:00.7,3328
58:00.9,2968
58:01.1,2611
58:01.3,2257
58:01.5,1872
58:01.7,1515
58:01.8,1172
58:02.0,833
58:02.2,586
58:02.4,586
58:02.6,586
58:02.8,586
58:03.0,586
58:03.2,586
58:03.4,586
58:03.6,586
58:03.8,586
58:04.0,586
58:04.2,586
58:04.4,586
58:04.6,586
58:04.8,586
58:05.0,586
58:05.2,586
58:05.4,586
58:05.6,586
58:05.8,586
58:06.0,586
58:06.2,650
58:06.4,1033
58:06.6,1402
58:06.8,1784
58:07.0,2184
58:07.2,2571
58:07.4,2933
58:07.6,3299
58:07.8,3672
58:08.0,4028
58:08.2,4377
58:08.4,4735
58:08.6,5111
58:08.8,5469
58:09.0,5826
58:09.2,6199
58:09.4,6574
58:09.6,6940
58:09.8,7297
58:10.0,7669
58:10.2,8053
58:10.4,8424
58:10.6,8784
58:10.8,9170
58:11.0,9553
58:11.2,9926
58:11.4,10290
58:11.6,10675
58:11.8,11049
58:12.0,11405
58:12.2,11754
58:12.4,11794
58:12.6,11794
58:12.8,11794
58:13.0,11794
58:13.2,11794
58:13.4,11794
58:13.6,11794
58:13.8,11794
58:14.0,11794
58:14.2,11794
58:14.4,11794
58:14.6,11794
58:14.8,11794
58:15.0,11794
58:15.2,11794
58:15.4,11794
58:15.6,11794
58:15.8,11794
58:16.0,11794
58:16.2,11794
58:16.4,11763
58:16.6,11388
58:16.8,11014
58:17.0,10624
58:17.2,10232
58:17.4,9858
58:17.6,9494
58:17.8,9125
58:18.0,8773
58:18.2,8411
58:18.4,8056
58:18.6,7692
58:18.8,7333
58:19.0,6972
58:19.2,6621
58:19.4,6251
58:19.6,5890
58:19.8,5524
58:20.0,5166
58:20.2,4797
58:20.4,4433
58:20.6,4077
58:20.8,3723
58:21.0,3350
58:21.2,2989
58:21.4,2635
58:21.6,2277
58:21.8,1905
58:22.0,1542
58:22.2,1194
58:22.4,857
58:22.6,653
58:22.8,652
58:23.0,652
58:23.2,652
58:23.4,652
58:23.6,652
58:23.8,652
58:24.0,652
58:24.2,652
58:24.4,652
58:24.6,652
58:24.8,652
58:25.0,652
58:25.2,652
58:25.4,652
58:25.6,652
58:25.8,652
58:26.0,652
58:26.2,652
58:26.4,652
58:26.6,662
58:26.8,1049
58:27.0,1415
58:27.2,1795
58:27.4,2201
58:27.6,2582
58:27.8,2950
